WigleWifi-1.4,appRelease=1.0,device=Evil-Cardputer,model=cardputer
MAC,SSID,AuthMode,FirstSeen,LastSeen,Channel,Frequency,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
EA:F3:35:2B:12:43,PRAIA_PASS_0044,[WPA3-SAE-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:00Z,6,2437,-62,-22.946013,-43.182554,7.0,4.0,WIFI
82:14:A1:63:DA:4D,BOTAFOGO_KIOSK_0012,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:00Z,6,2437,-82,-22.946013,-43.182554,7.0,4.0,WIFI
06:77:04:9E:20:11,PRAIA_VIEW_0029,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:00Z,6,2437,-81,-22.946013,-43.182554,7.0,4.0,WIFI
E2:48:23:82:54:58,PRAIA_PASS_0024,[WPA3-SAE-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:00Z,3,2422,-80,-22.946013,-43.182554,7.0,4.0,WIFI
9E:25:60:BF:67:5C,ATERRO_GUEST_0041,[WPA3-SAE-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:00Z,8,2447,-91,-22.946013,-43.182554,7.0,4.0,WIFI
86:1B:44:68:63:F9,ATERRO_HUB_0006,[WPA3-SAE-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:00Z,5,2432,-67,-22.946013,-43.182554,7.0,4.0,WIFI
8E:5E:7C:59:BD:79,BOTAFOGO_KIOSK_0022,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:00Z,11,2462,-66,-22.946013,-43.182554,7.0,4.0,WIFI
D6:C1:F0:90:55:06,URCA_LINK_0048,[WPA3-SAE-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:00Z,6,2437,-88,-22.946013,-43.182554,7.0,4.0,WIFI
C2:89:ED:D9:F8:36,ENSEADA_STUDIO_0005,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:00Z,9,2452,-84,-22.946013,-43.182554,7.0,4.0,WIFI
FA:48:F9:10:BD:28,ENSEADA_STUDIO_0045,[WPA3-SAE-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:00Z,8,2447,-81,-22.946013,-43.182554,7.0,4.0,WIFI
56:91:D6:27:2C:49,BOTAFOGO_KIOSK_0002,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:00Z,5,2432,-71,-22.946013,-43.182554,7.0,4.0,WIFI
FE:30:41:4D:DD:59,BOTAFOGO_KIOSK_0042,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:00Z,4,2427,-74,-22.946013,-43.182554,7.0,4.0,WIFI
3A:3B:67:45:23:ED,ENSEADA_STUDIO_0015,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:00Z,5,2432,-71,-22.946013,-43.182554,7.0,4.0,WIFI
E2:FC:F9:6F:53:64,PRAIA_VIEW_0019,[WPA3-SAE-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:00Z,2,2417,-74,-22.946013,-43.182554,7.0,4.0,WIFI
36:5E:8B:72:C7:DD,URCA_TERRACE_0013,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:00Z,10,2457,-81,-22.946013,-43.182554,7.0,4.0,WIFI
9A:01:1D:1D:C4:48,ENSEADA_MESH_0040,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:00Z,11,2462,-71,-22.946013,-43.182554,7.0,4.0,WIFI
7E:7E:DF:FA:7E:4A,ATERRO_HUB_0016,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:00Z,1,2412,-85,-22.946013,-43.182554,7.0,4.0,WIFI
5E:47:06:B6:BC:78,BOTAFOGO_KIOSK_0032,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:00Z,1,2412,-78,-22.946013,-43.182554,7.0,4.0,WIFI
3E:DB:AE:58:C4:DC,URCA_TERRACE_0053,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:00Z,11,2462,-88,-22.946013,-43.182554,7.0,4.0,WIFI
6A:6C:8F:62:54:23,ATERRO_HUB_0026,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:00Z,6,2437,-63,-22.946013,-43.182554,7.0,4.0,WIFI
D6:DE:73:4F:9D:6A,PRAIA_VIEW_0009,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:00Z,6,2437,-75,-22.946013,-43.182554,7.0,4.0,WIFI
EA:31:F7:FB:4F:F6,PRAIA_PASS_0004,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:00Z,6,2437,-72,-22.946013,-43.182554,7.0,4.0,WIFI
BA:F3:8E:F9:20:06,URCA_TERRACE_0003,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:00Z,1,2412,-82,-22.946013,-43.182554,7.0,4.0,WIFI
36:2C:4E:91:E2:7F,PRAIA_PASS_0054,[OPEN],2026-04-11T01:09:55Z,2026-04-11T01:10:00Z,2,2417,-86,-22.946013,-43.182554,7.0,4.0,WIFI
FA:68:9D:6D:C4:1E,BOTAFOGO_LOUNGE_0017,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:00Z,11,2462,-66,-22.946013,-43.182554,7.0,4.0,WIFI
1A:9F:F1:6E:DF:73,ENSEADA_STUDIO_0035,[WPA3-SAE-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:00Z,8,2447,-65,-22.946013,-43.182554,7.0,4.0,WIFI
5E:66:D6:FA:D9:2B,ENSEADA_MESH_0010,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:00Z,11,2462,-77,-22.946013,-43.182554,7.0,4.0,WIFI
C6:FA:EF:0C:67:FC,ENSEADA_MESH_0020,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:00Z,6,2437,-69,-22.946013,-43.182554,7.0,4.0,WIFI
7E:64:F6:BD:C3:CB,PRAIA_VIEW_0039,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:00Z,4,2427,-75,-22.946013,-43.182554,7.0,4.0,WIFI
76:04:F2:8E:C6:91,ATERRO_GUEST_0021,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:00Z,6,2437,-63,-22.946013,-43.182554,7.0,4.0,WIFI
96:8D:F9:91:BB:7E,BOTAFOGO_LOUNGE_0007,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:00Z,10,2457,-76,-22.946013,-43.182554,7.0,4.0,WIFI
D2:B1:2A:FF:43:A5,ENSEADA_MESH_0050,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:00Z,11,2462,-87,-22.946013,-43.182554,7.0,4.0,WIFI
D6:B3:C6:88:55:E1,ENSEADA_MESH_0030,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:00Z,11,2462,-79,-22.946013,-43.182554,7.0,4.0,WIFI
6A:52:61:6F:CF:74,BOTAFOGO_LOUNGE_0027,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:00Z,5,2432,-80,-22.946013,-43.182554,7.0,4.0,WIFI
2E:01:2B:C9:42:DD,BOTAFOGO_LOUNGE_0037,[WPA3-SAE-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:00Z,1,2412,-95,-22.946013,-43.182554,7.0,4.0,WIFI
06:AA:11:22:33:45,BOTAFOGO_KIOSK_NET,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,149,5745,-75,-22.946045,-43.182555,7.2,5.7,WIFI
7E:24:1E:FD:51:F3,URCA_LINK_0018,[WPA3-SAE-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,2,2417,-67,-22.946045,-43.182555,7.2,4.2,WIFI
7A:38:40:B9:CC:0A,BOTAFOGO_KIOSK_0052,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,6,2437,-63,-22.946045,-43.182555,7.2,4.2,WIFI
16:7C:4A:3F:BB:D5,URCA_LINK_0008,[OPEN],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,4,2427,-54,-22.946045,-43.182555,7.2,4.2,WIFI
0A:B5:0B:69:22:87,URCA_LINK_0038,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,5,2432,-51,-22.946045,-43.182555,7.2,4.2,WIFI
A2:FA:50:22:9D:D1,ATERRO_GUEST_0011,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,11,2462,-58,-22.946045,-43.182555,7.2,4.2,WIFI
5A:3D:0C:6E:7F:8F,ATERRO_GUEST_0031,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,5,2432,-68,-22.946045,-43.182555,7.2,4.2,WIFI
E2:D7:ED:0E:D2:83,ATERRO_GUEST_0051,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,11,2462,-69,-22.946045,-43.182555,7.2,4.2,WIFI
92:7B:7A:DD:3D:C4,PRAIA_VIEW_0049,[WPA3-SAE-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,3,2422,-59,-22.946045,-43.182555,7.2,4.2,WIFI
46:C3:2E:64:07:8F,URCA_LINK_0028,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,1,2412,-67,-22.946045,-43.182555,7.2,4.2,WIFI
26:28:F4:F3:DC:82,ENSEADA_STUDIO_0025,[OPEN],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,2,2417,-75,-22.946045,-43.182555,7.2,4.2,WIFI
36:F0:FE:3A:E9:CF,ATERRO_HUB_0036,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,6,2437,-82,-22.946045,-43.182555,7.2,4.2,WIFI
9A:B9:F7:7C:DC:6F,PRAIA_PASS_0014,[WPA3-SAE-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,11,2462,-64,-22.946045,-43.182555,7.2,4.2,WIFI
82:C3:64:08:8E:09,URCA_TERRACE_0033,[WPA3-SAE-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,3,2422,-72,-22.946045,-43.182555,7.2,4.2,WIFI
9E:D3:E7:E0:0F:9F,BOTAFOGO_LOUNGE_0047,[OPEN],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,4,2427,-86,-22.946045,-43.182555,7.2,4.2,WIFI
1E:88:21:FA:F9:58,URCA_TERRACE_0043,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,1,2412,-72,-22.946045,-43.182555,7.2,4.2,WIFI
A6:4F:F7:41:72:AB,ATERRO_GUEST_0001,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,11,2462,-75,-22.946045,-43.182555,7.2,4.2,WIFI
1E:36:30:C5:B0:FE,ENSEADA_STUDIO_0055,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,9,2452,-85,-22.946045,-43.182555,7.2,4.2,WIFI
92:4C:C3:3C:17:AC,ATERRO_HUB_0046,[OPEN],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,11,2462,-81,-22.946045,-43.182555,7.2,4.2,WIFI
2E:1D:9C:02:E9:2E,PRAIA_PASS_0034,[OPEN],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,11,2462,-67,-22.946045,-43.182555,7.2,4.2,WIFI
FA:FB:79:8F:91:A2,URCA_TERRACE_0023,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,8,2447,-85,-22.946045,-43.182555,7.2,4.2,WIFI
EA:F3:35:2B:12:43,PRAIA_PASS_0044,[WPA3-SAE-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,6,2437,-64,-22.946045,-43.182555,7.2,4.2,WIFI
06:77:04:9E:20:11,PRAIA_VIEW_0029,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,6,2437,-75,-22.946045,-43.182555,7.2,4.2,WIFI
82:14:A1:63:DA:4D,BOTAFOGO_KIOSK_0012,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,6,2437,-83,-22.946045,-43.182555,7.2,4.2,WIFI
E2:48:23:82:54:58,PRAIA_PASS_0024,[WPA3-SAE-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,3,2422,-78,-22.946045,-43.182555,7.2,4.2,WIFI
9E:25:60:BF:67:5C,ATERRO_GUEST_0041,[WPA3-SAE-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,8,2447,-90,-22.946045,-43.182555,7.2,4.2,WIFI
86:1B:44:68:63:F9,ATERRO_HUB_0006,[WPA3-SAE-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,5,2432,-63,-22.946045,-43.182555,7.2,4.2,WIFI
D6:C1:F0:90:55:06,URCA_LINK_0048,[WPA3-SAE-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,6,2437,-86,-22.946045,-43.182555,7.2,4.2,WIFI
8E:5E:7C:59:BD:79,BOTAFOGO_KIOSK_0022,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,11,2462,-65,-22.946045,-43.182555,7.2,4.2,WIFI
FE:30:41:4D:DD:59,BOTAFOGO_KIOSK_0042,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,4,2427,-72,-22.946045,-43.182555,7.2,4.2,WIFI
56:91:D6:27:2C:49,BOTAFOGO_KIOSK_0002,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,5,2432,-74,-22.946045,-43.182555,7.2,4.2,WIFI
FA:48:F9:10:BD:28,ENSEADA_STUDIO_0045,[WPA3-SAE-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,8,2447,-79,-22.946045,-43.182555,7.2,4.2,WIFI
C2:89:ED:D9:F8:36,ENSEADA_STUDIO_0005,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,9,2452,-78,-22.946045,-43.182555,7.2,4.2,WIFI
3A:3B:67:45:23:ED,ENSEADA_STUDIO_0015,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,5,2432,-73,-22.946045,-43.182555,7.2,4.2,WIFI
36:5E:8B:72:C7:DD,URCA_TERRACE_0013,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,10,2457,-79,-22.946045,-43.182555,7.2,4.2,WIFI
E2:FC:F9:6F:53:64,PRAIA_VIEW_0019,[WPA3-SAE-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,2,2417,-76,-22.946045,-43.182555,7.2,4.2,WIFI
7E:7E:DF:FA:7E:4A,ATERRO_HUB_0016,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,1,2412,-82,-22.946045,-43.182555,7.2,4.2,WIFI
9A:01:1D:1D:C4:48,ENSEADA_MESH_0040,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,11,2462,-67,-22.946045,-43.182555,7.2,4.2,WIFI
5E:47:06:B6:BC:78,BOTAFOGO_KIOSK_0032,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,1,2412,-78,-22.946045,-43.182555,7.2,4.2,WIFI
6A:6C:8F:62:54:23,ATERRO_HUB_0026,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,6,2437,-58,-22.946045,-43.182555,7.2,4.2,WIFI
BA:F3:8E:F9:20:06,URCA_TERRACE_0003,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,1,2412,-79,-22.946045,-43.182555,7.2,4.2,WIFI
3E:DB:AE:58:C4:DC,URCA_TERRACE_0053,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,11,2462,-89,-22.946045,-43.182555,7.2,4.2,WIFI
EA:31:F7:FB:4F:F6,PRAIA_PASS_0004,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,6,2437,-70,-22.946045,-43.182555,7.2,4.2,WIFI
D6:DE:73:4F:9D:6A,PRAIA_VIEW_0009,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,6,2437,-72,-22.946045,-43.182555,7.2,4.2,WIFI
FA:68:9D:6D:C4:1E,BOTAFOGO_LOUNGE_0017,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,11,2462,-70,-22.946045,-43.182555,7.2,4.2,WIFI
36:2C:4E:91:E2:7F,PRAIA_PASS_0054,[OPEN],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,2,2417,-86,-22.946045,-43.182555,7.2,4.2,WIFI
5E:66:D6:FA:D9:2B,ENSEADA_MESH_0010,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,11,2462,-74,-22.946045,-43.182555,7.2,4.2,WIFI
1A:9F:F1:6E:DF:73,ENSEADA_STUDIO_0035,[WPA3-SAE-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,8,2447,-63,-22.946045,-43.182555,7.2,4.2,WIFI
C6:FA:EF:0C:67:FC,ENSEADA_MESH_0020,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,6,2437,-64,-22.946045,-43.182555,7.2,4.2,WIFI
7E:64:F6:BD:C3:CB,PRAIA_VIEW_0039,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,4,2427,-73,-22.946045,-43.182555,7.2,4.2,WIFI
76:04:F2:8E:C6:91,ATERRO_GUEST_0021,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,6,2437,-65,-22.946045,-43.182555,7.2,4.2,WIFI
D2:B1:2A:FF:43:A5,ENSEADA_MESH_0050,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,11,2462,-89,-22.946045,-43.182555,7.2,4.2,WIFI
D6:B3:C6:88:55:E1,ENSEADA_MESH_0030,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,11,2462,-84,-22.946045,-43.182555,7.2,4.2,WIFI
6A:52:61:6F:CF:74,BOTAFOGO_LOUNGE_0027,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,5,2432,-77,-22.946045,-43.182555,7.2,4.2,WIFI
96:8D:F9:91:BB:7E,BOTAFOGO_LOUNGE_0007,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,10,2457,-73,-22.946045,-43.182555,7.2,4.2,WIFI
2E:01:2B:C9:42:DD,BOTAFOGO_LOUNGE_0037,[WPA3-SAE-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:01Z,1,2412,-92,-22.946045,-43.182555,7.2,4.2,WIFI
06:AA:11:22:33:45,BOTAFOGO_KIOSK_NET,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:55Z,2026-04-11T01:10:02Z,149,5745,-72,-22.946077,-43.182557,7.4,5.9,WIFI
5A:3D:0C:6E:7F:8F,ATERRO_GUEST_0031,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:56Z,2026-04-11T01:10:02Z,5,2432,-58,-22.946077,-43.182557,7.4,4.4,WIFI
A2:FA:50:22:9D:D1,ATERRO_GUEST_0011,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:56Z,2026-04-11T01:10:02Z,11,2462,-44,-22.946077,-43.182557,7.4,4.4,WIFI
7A:38:40:B9:CC:0A,BOTAFOGO_KIOSK_0052,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:56Z,2026-04-11T01:10:02Z,6,2437,-60,-22.946077,-43.182557,7.4,4.4,WIFI
E2:D7:ED:0E:D2:83,ATERRO_GUEST_0051,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:56Z,2026-04-11T01:10:02Z,11,2462,-63,-22.946077,-43.182557,7.4,4.4,WIFI
0A:B5:0B:69:22:87,URCA_LINK_0038,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:56Z,2026-04-11T01:10:02Z,5,2432,-55,-22.946077,-43.182557,7.4,4.4,WIFI
16:7C:4A:3F:BB:D5,URCA_LINK_0008,[OPEN],2026-04-11T01:09:56Z,2026-04-11T01:10:02Z,4,2427,-56,-22.946077,-43.182557,7.4,4.4,WIFI
92:7B:7A:DD:3D:C4,PRAIA_VIEW_0049,[WPA3-SAE-CCMP][ESS],2026-04-11T01:09:56Z,2026-04-11T01:10:02Z,3,2422,-52,-22.946077,-43.182557,7.4,4.4,WIFI
36:F0:FE:3A:E9:CF,ATERRO_HUB_0036,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:56Z,2026-04-11T01:10:02Z,6,2437,-75,-22.946077,-43.182557,7.4,4.4,WIFI
26:28:F4:F3:DC:82,ENSEADA_STUDIO_0025,[OPEN],2026-04-11T01:09:56Z,2026-04-11T01:10:02Z,2,2417,-73,-22.946077,-43.182557,7.4,4.4,WIFI
46:C3:2E:64:07:8F,URCA_LINK_0028,[WPA2-PSK-CCMP][ESS],2026-04-11T01:09:56Z,2026-04-11T01:10:02Z,1,2412,-63,-22.946077,-43.182557,7.4,4.4,WIFI
9A:B9:F7:7C:DC:6F,PRAIA_PASS_0014,[WPA3-SAE-CCMP][ESS],2026-04-11T01:09:56Z,2026-04-11T01:10:02Z,11,2462,-53,-22.946077,-43.182557,7.4,4.4,WIFI
9E:D3:E7:E0:0F:9F,BOTAFOGO_LOUNGE_0047,[OPEN],2026-04-11T01:09:56Z,2026-04-11T01:10:02Z,4,2427,-82,-22.946077,-43.182557,7.4,4.4,WIFI
