WigleWifi-1.4,appRelease=1.0,brand=Bruce
MAC,SSID,AuthMode,FirstSeen,LastSeen,Channel,Frequency,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
92:C5:DB:65:A5:A7,CALCADAO_LINK_0018,[WPA2-PSK-CCMP][ESS],2026-04-11T06:39:56Z,2026-04-11T06:40:00Z,1,2412,-89,-22.97165,-43.18295,6.5,4.0,WIFI
86:6C:EE:FE:4C:A8,CALCADAO_LINK_0008,[WPA2-PSK-CCMP][ESS],2026-04-11T06:39:56Z,2026-04-11T06:40:00Z,2,2417,-70,-22.97165,-43.18295,6.5,4.0,WIFI
36:E1:FC:A4:6B:82,POSTO_STUDIO_0025,[WPA2-PSK-CCMP][ESS],2026-04-11T06:39:56Z,2026-04-11T06:40:00Z,1,2412,-82,-22.97165,-43.18295,6.5,4.0,WIFI
7A:A5:CF:56:33:6A,ORLA_VIEW_0029,[WPA2-PSK-CCMP][ESS],2026-04-11T06:39:56Z,2026-04-11T06:40:00Z,8,2447,-66,-22.97165,-43.18295,6.5,4.0,WIFI
42:D2:E6:8C:D9:42,COPA_HUB_0006,[WPA3-SAE-CCMP][ESS],2026-04-11T06:39:56Z,2026-04-11T06:40:00Z,11,2462,-70,-22.97165,-43.18295,6.5,4.0,WIFI
5A:07:38:69:8B:E0,COPA_HUB_0016,[WPA2-PSK-CCMP][ESS],2026-04-11T06:39:56Z,2026-04-11T06:40:00Z,8,2447,-71,-22.97165,-43.18295,6.5,4.0,WIFI
92:05:E7:F0:78:9B,COPA_HUB_0026,[WPA2-PSK-CCMP][ESS],2026-04-11T06:39:56Z,2026-04-11T06:40:00Z,11,2462,-56,-22.97165,-43.18295,6.5,4.0,WIFI
C2:A9:92:22:E3:B8,CALCADAO_TERRACE_0003,[WPA2-PSK-CCMP][ESS],2026-04-11T06:39:56Z,2026-04-11T06:40:00Z,4,2427,-81,-22.97165,-43.18295,6.5,4.0,WIFI
2A:8E:8B:13:E2:B6,POSTO_MESH_0010,[OPEN],2026-04-11T06:39:56Z,2026-04-11T06:40:00Z,6,2437,-86,-22.97165,-43.18295,6.5,4.0,WIFI
7A:66:CF:3F:10:67,ARPOADOR_LOUNGE_0027,[OPEN],2026-04-11T06:39:56Z,2026-04-11T06:40:00Z,11,2462,-78,-22.97165,-43.18295,6.5,4.0,WIFI
FA:99:8C:16:29:B3,POSTO_MESH_0030,[WPA2-PSK-CCMP][ESS],2026-04-11T06:39:56Z,2026-04-11T06:40:00Z,2,2417,-84,-22.97165,-43.18295,6.5,4.0,WIFI
42:E7:9D:F6:F5:24,COPA_GUEST_0011,[OPEN],2026-04-11T06:39:56Z,2026-04-11T06:40:00Z,6,2437,-83,-22.97165,-43.18295,6.5,4.0,WIFI
C6:C1:3D:AC:3F:0B,ARPOADOR_LOUNGE_0017,[OPEN],2026-04-11T06:39:56Z,2026-04-11T06:40:00Z,6,2437,-60,-22.97165,-43.18295,6.5,4.0,WIFI
22:BE:D1:27:32:FD,ORLA_VIEW_0019,[WPA3-SAE-CCMP][ESS],2026-04-11T06:39:56Z,2026-04-11T06:40:00Z,5,2432,-67,-22.97165,-43.18295,6.5,4.0,WIFI
4E:63:75:30:85:18,POSTO_MESH_0020,[WPA2-PSK-CCMP][ESS],2026-04-11T06:39:56Z,2026-04-11T06:40:00Z,1,2412,-71,-22.97165,-43.18295,6.5,4.0,WIFI
D6:B8:F0:2B:4A:1C,CALCADAO_LINK_0028,[WPA2-PSK-CCMP][ESS],2026-04-11T06:39:56Z,2026-04-11T06:40:00Z,1,2412,-81,-22.97165,-43.18295,6.5,4.0,WIFI
EA:07:B6:92:DF:9F,POSTO_STUDIO_0005,[WPA2-PSK-CCMP][ESS],2026-04-11T06:39:56Z,2026-04-11T06:40:00Z,1,2412,-81,-22.97165,-43.18295,6.5,4.0,WIFI
0A:0F:E2:48:61:64,COPA_GUEST_0001,[OPEN],2026-04-11T06:39:56Z,2026-04-11T06:40:00Z,5,2432,-80,-22.97165,-43.18295,6.5,4.0,WIFI
7E:34:EB:54:95:FA,ARPOADOR_LOUNGE_0007,[WPA2-PSK-CCMP][ESS],2026-04-11T06:39:56Z,2026-04-11T06:40:00Z,11,2462,-76,-22.97165,-43.18295,6.5,4.0,WIFI
06:86:2F:65:8B:D2,ARPOADOR_KIOSK_0002,[WPA3-SAE-CCMP][ESS],2026-04-11T06:39:56Z,2026-04-11T06:40:00Z,1,2412,-87,-22.97165,-43.18295,6.5,4.0,WIFI
BE:B4:BC:D4:1C:CC,ORLA_PASS_0014,[WPA2-PSK-CCMP][ESS],2026-04-11T06:39:56Z,2026-04-11T06:40:00Z,8,2447,-66,-22.97165,-43.18295,6.5,4.0,WIFI
0E:AA:11:22:33:47,COPA_MEDIA_NODE,[WPA3-SAE-CCMP][ESS],2026-04-11T06:39:57Z,2026-04-11T06:40:02Z,157,5785,-55,-22.971678,-43.182967,6.8,4.7,WIFI
5A:33:B8:5F:15:D1,POSTO_STUDIO_0015,[WPA3-SAE-CCMP][ESS],2026-04-11T06:39:58Z,2026-04-11T06:40:02Z,6,2437,-70,-22.971678,-43.182967,6.8,4.3,WIFI
A2:C9:97:6C:75:1D,ORLA_PASS_0024,[WPA3-SAE-CCMP][ESS],2026-04-11T06:39:58Z,2026-04-11T06:40:02Z,5,2432,-42,-22.971678,-43.182967,6.8,4.3,WIFI
92:2C:EE:3E:CA:50,ARPOADOR_KIOSK_0022,[WPA3-SAE-CCMP][ESS],2026-04-11T06:39:58Z,2026-04-11T06:40:02Z,1,2412,-69,-22.971678,-43.182967,6.8,4.3,WIFI
D6:F7:7E:DC:CE:86,CALCADAO_TERRACE_0013,[OPEN],2026-04-11T06:39:58Z,2026-04-11T06:40:02Z,11,2462,-75,-22.971678,-43.182967,6.8,4.3,WIFI
82:BE:37:B5:1E:FA,ORLA_PASS_0004,[WPA2-PSK-CCMP][ESS],2026-04-11T06:39:58Z,2026-04-11T06:40:02Z,11,2462,-70,-22.971678,-43.182967,6.8,4.3,WIFI
BE:C9:1A:11:48:49,CALCADAO_TERRACE_0023,[WPA3-SAE-CCMP][ESS],2026-04-11T06:39:58Z,2026-04-11T06:40:02Z,7,2442,-69,-22.971678,-43.182967,6.8,4.3,WIFI
D2:B9:3C:A2:37:AC,ARPOADOR_KIOSK_0012,[WPA3-SAE-CCMP][ESS],2026-04-11T06:39:58Z,2026-04-11T06:40:02Z,8,2447,-80,-22.971678,-43.182967,6.8,4.3,WIFI
0E:3A:A8:2B:1F:A1,COPA_GUEST_0021,[WPA2-PSK-CCMP][ESS],2026-04-11T06:39:58Z,2026-04-11T06:40:02Z,1,2412,-80,-22.971678,-43.182967,6.8,4.3,WIFI
92:C5:DB:65:A5:A7,CALCADAO_LINK_0018,[WPA2-PSK-CCMP][ESS],2026-04-11T06:39:58Z,2026-04-11T06:40:02Z,1,2412,-81,-22.971678,-43.182967,6.8,4.3,WIFI
8E:44:AE:43:CE:F4,ORLA_VIEW_0009,[OPEN],2026-04-11T06:39:58Z,2026-04-11T06:40:02Z,8,2447,-65,-22.971678,-43.182967,6.8,4.3,WIFI
86:6C:EE:FE:4C:A8,CALCADAO_LINK_0008,[WPA2-PSK-CCMP][ESS],2026-04-11T06:39:58Z,2026-04-11T06:40:02Z,2,2417,-66,-22.971678,-43.182967,6.8,4.3,WIFI
36:E1:FC:A4:6B:82,POSTO_STUDIO_0025,[WPA2-PSK-CCMP][ESS],2026-04-11T06:39:58Z,2026-04-11T06:40:02Z,1,2412,-81,-22.971678,-43.182967,6.8,4.3,WIFI
7A:A5:CF:56:33:6A,ORLA_VIEW_0029,[WPA2-PSK-CCMP][ESS],2026-04-11T06:39:58Z,2026-04-11T06:40:02Z,8,2447,-63,-22.971678,-43.182967,6.8,4.3,WIFI
5A:07:38:69:8B:E0,COPA_HUB_0016,[WPA2-PSK-CCMP][ESS],2026-04-11T06:39:58Z,2026-04-11T06:40:02Z,8,2447,-68,-22.971678,-43.182967,6.8,4.3,WIFI
42:D2:E6:8C:D9:42,COPA_HUB_0006,[WPA3-SAE-CCMP][ESS],2026-04-11T06:39:58Z,2026-04-11T06:40:02Z,11,2462,-68,-22.971678,-43.182967,6.8,4.3,WIFI
92:05:E7:F0:78:9B,COPA_HUB_0026,[WPA2-PSK-CCMP][ESS],2026-04-11T06:39:58Z,2026-04-11T06:40:02Z,11,2462,-55,-22.971678,-43.182967,6.8,4.3,WIFI
2A:8E:8B:13:E2:B6,POSTO_MESH_0010,[OPEN],2026-04-11T06:39:58Z,2026-04-11T06:40:02Z,6,2437,-81,-22.971678,-43.182967,6.8,4.3,WIFI
C2:A9:92:22:E3:B8,CALCADAO_TERRACE_0003,[WPA2-PSK-CCMP][ESS],2026-04-11T06:39:58Z,2026-04-11T06:40:02Z,4,2427,-82,-22.971678,-43.182967,6.8,4.3,WIFI
7A:66:CF:3F:10:67,ARPOADOR_LOUNGE_0027,[OPEN],2026-04-11T06:39:58Z,2026-04-11T06:40:02Z,11,2462,-72,-22.971678,-43.182967,6.8,4.3,WIFI
0E:AA:11:22:33:47,COPA_MEDIA_NODE,[WPA3-SAE-CCMP][ESS],2026-04-11T06:40:00Z,2026-04-11T06:40:05Z,157,5785,-54,-22.971706,-43.182984,7.0,5.0,WIFI
92:2C:EE:3E:CA:50,ARPOADOR_KIOSK_0022,[WPA3-SAE-CCMP][ESS],2026-04-11T06:40:01Z,2026-04-11T06:40:05Z,1,2412,-59,-22.971706,-43.182984,7.0,4.6,WIFI
5A:33:B8:5F:15:D1,POSTO_STUDIO_0015,[WPA3-SAE-CCMP][ESS],2026-04-11T06:40:01Z,2026-04-11T06:40:05Z,6,2437,-71,-22.971706,-43.182984,7.0,4.6,WIFI
A2:C9:97:6C:75:1D,ORLA_PASS_0024,[WPA3-SAE-CCMP][ESS],2026-04-11T06:40:01Z,2026-04-11T06:40:05Z,5,2432,-47,-22.971706,-43.182984,7.0,4.6,WIFI
82:BE:37:B5:1E:FA,ORLA_PASS_0004,[WPA2-PSK-CCMP][ESS],2026-04-11T06:40:01Z,2026-04-11T06:40:05Z,11,2462,-64,-22.971706,-43.182984,7.0,4.6,WIFI
D6:F7:7E:DC:CE:86,CALCADAO_TERRACE_0013,[OPEN],2026-04-11T06:40:01Z,2026-04-11T06:40:05Z,11,2462,-74,-22.971706,-43.182984,7.0,4.6,WIFI
BE:C9:1A:11:48:49,CALCADAO_TERRACE_0023,[WPA3-SAE-CCMP][ESS],2026-04-11T06:40:01Z,2026-04-11T06:40:05Z,7,2442,-68,-22.971706,-43.182984,7.0,4.6,WIFI
D2:B9:3C:A2:37:AC,ARPOADOR_KIOSK_0012,[WPA3-SAE-CCMP][ESS],2026-04-11T06:40:01Z,2026-04-11T06:40:05Z,8,2447,-76,-22.971706,-43.182984,7.0,4.6,WIFI
0E:3A:A8:2B:1F:A1,COPA_GUEST_0021,[WPA2-PSK-CCMP][ESS],2026-04-11T06:40:01Z,2026-04-11T06:40:05Z,1,2412,-80,-22.971706,-43.182984,7.0,4.6,WIFI
92:C5:DB:65:A5:A7,CALCADAO_LINK_0018,[WPA2-PSK-CCMP][ESS],2026-04-11T06:40:01Z,2026-04-11T06:40:05Z,1,2412,-82,-22.971706,-43.182984,7.0,4.6,WIFI
8E:44:AE:43:CE:F4,ORLA_VIEW_0009,[OPEN],2026-04-11T06:40:01Z,2026-04-11T06:40:05Z,8,2447,-60,-22.971706,-43.182984,7.0,4.6,WIFI
86:6C:EE:FE:4C:A8,CALCADAO_LINK_0008,[WPA2-PSK-CCMP][ESS],2026-04-11T06:40:01Z,2026-04-11T06:40:05Z,2,2417,-62,-22.971706,-43.182984,7.0,4.6,WIFI
36:E1:FC:A4:6B:82,POSTO_STUDIO_0025,[WPA2-PSK-CCMP][ESS],2026-04-11T06:40:01Z,2026-04-11T06:40:05Z,1,2412,-79,-22.971706,-43.182984,7.0,4.6,WIFI
7A:A5:CF:56:33:6A,ORLA_VIEW_0029,[WPA2-PSK-CCMP][ESS],2026-04-11T06:40:01Z,2026-04-11T06:40:05Z,8,2447,-59,-22.971706,-43.182984,7.0,4.6,WIFI
5A:07:38:69:8B:E0,COPA_HUB_0016,[WPA2-PSK-CCMP][ESS],2026-04-11T06:40:01Z,2026-04-11T06:40:05Z,8,2447,-71,-22.971706,-43.182984,7.0,4.6,WIFI
42:D2:E6:8C:D9:42,COPA_HUB_0006,[WPA3-SAE-CCMP][ESS],2026-04-11T06:40:01Z,2026-04-11T06:40:05Z,11,2462,-64,-22.971706,-43.182984,7.0,4.6,WIFI
2A:8E:8B:13:E2:B6,POSTO_MESH_0010,[OPEN],2026-04-11T06:40:01Z,2026-04-11T06:40:05Z,6,2437,-82,-22.971706,-43.182984,7.0,4.6,WIFI
92:05:E7:F0:78:9B,COPA_HUB_0026,[WPA2-PSK-CCMP][ESS],2026-04-11T06:40:01Z,2026-04-11T06:40:05Z,11,2462,-57,-22.971706,-43.182984,7.0,4.6,WIFI
C2:A9:92:22:E3:B8,CALCADAO_TERRACE_0003,[WPA2-PSK-CCMP][ESS],2026-04-11T06:40:01Z,2026-04-11T06:40:05Z,4,2427,-78,-22.971706,-43.182984,7.0,4.6,WIFI
0E:AA:11:22:33:47,COPA_MEDIA_NODE,[WPA3-SAE-CCMP][ESS],2026-04-11T06:40:03Z,2026-04-11T06:40:08Z,157,5785,-50,-22.971734,-43.183001,7.2,5.3,WIFI
82:BE:37:B5:1E:FA,ORLA_PASS_0004,[WPA2-PSK-CCMP][ESS],2026-04-11T06:40:04Z,2026-04-11T06:40:08Z,11,2462,-56,-22.971734,-43.183001,7.2,4.9,WIFI
92:2C:EE:3E:CA:50,ARPOADOR_KIOSK_0022,[WPA3-SAE-CCMP][ESS],2026-04-11T06:40:04Z,2026-04-11T06:40:08Z,1,2412,-52,-22.971734,-43.183001,7.2,4.9,WIFI
5A:33:B8:5F:15:D1,POSTO_STUDIO_0015,[WPA3-SAE-CCMP][ESS],2026-04-11T06:40:04Z,2026-04-11T06:40:08Z,6,2437,-72,-22.971734,-43.183001,7.2,4.9,WIFI
A2:C9:97:6C:75:1D,ORLA_PASS_0024,[WPA3-SAE-CCMP][ESS],2026-04-11T06:40:04Z,2026-04-11T06:40:08Z,5,2432,-48,-22.971734,-43.183001,7.2,4.9,WIFI
BE:C9:1A:11:48:49,CALCADAO_TERRACE_0023,[WPA3-SAE-CCMP][ESS],2026-04-11T06:40:04Z,2026-04-11T06:40:08Z,7,2442,-63,-22.971734,-43.183001,7.2,4.9,WIFI
D2:B9:3C:A2:37:AC,ARPOADOR_KIOSK_0012,[WPA3-SAE-CCMP][ESS],2026-04-11T06:40:04Z,2026-04-11T06:40:08Z,8,2447,-72,-22.971734,-43.183001,7.2,4.9,WIFI
92:C5:DB:65:A5:A7,CALCADAO_LINK_0018,[WPA2-PSK-CCMP][ESS],2026-04-11T06:40:04Z,2026-04-11T06:40:08Z,1,2412,-77,-22.971734,-43.183001,7.2,4.9,WIFI
0E:3A:A8:2B:1F:A1,COPA_GUEST_0021,[WPA2-PSK-CCMP][ESS],2026-04-11T06:40:04Z,2026-04-11T06:40:08Z,1,2412,-73,-22.971734,-43.183001,7.2,4.9,WIFI
36:E1:FC:A4:6B:82,POSTO_STUDIO_0025,[WPA2-PSK-CCMP][ESS],2026-04-11T06:40:04Z,2026-04-11T06:40:08Z,1,2412,-76,-22.971734,-43.183001,7.2,4.9,WIFI
D6:F7:7E:DC:CE:86,CALCADAO_TERRACE_0013,[OPEN],2026-04-11T06:40:04Z,2026-04-11T06:40:08Z,11,2462,-74,-22.971734,-43.183001,7.2,4.9,WIFI
86:6C:EE:FE:4C:A8,CALCADAO_LINK_0008,[WPA2-PSK-CCMP][ESS],2026-04-11T06:40:04Z,2026-04-11T06:40:08Z,2,2417,-62,-22.971734,-43.183001,7.2,4.9,WIFI
8E:44:AE:43:CE:F4,ORLA_VIEW_0009,[OPEN],2026-04-11T06:40:04Z,2026-04-11T06:40:08Z,8,2447,-61,-22.971734,-43.183001,7.2,4.9,WIFI
7A:A5:CF:56:33:6A,ORLA_VIEW_0029,[WPA2-PSK-CCMP][ESS],2026-04-11T06:40:04Z,2026-04-11T06:40:08Z,8,2447,-57,-22.971734,-43.183001,7.2,4.9,WIFI
2A:8E:8B:13:E2:B6,POSTO_MESH_0010,[OPEN],2026-04-11T06:40:04Z,2026-04-11T06:40:08Z,6,2437,-77,-22.971734,-43.183001,7.2,4.9,WIFI
5A:07:38:69:8B:E0,COPA_HUB_0016,[WPA2-PSK-CCMP][ESS],2026-04-11T06:40:04Z,2026-04-11T06:40:08Z,8,2447,-70,-22.971734,-43.183001,7.2,4.9,WIFI
42:D2:E6:8C:D9:42,COPA_HUB_0006,[WPA3-SAE-CCMP][ESS],2026-04-11T06:40:04Z,2026-04-11T06:40:08Z,11,2462,-65,-22.971734,-43.183001,7.2,4.9,WIFI
92:05:E7:F0:78:9B,COPA_HUB_0026,[WPA2-PSK-CCMP][ESS],2026-04-11T06:40:04Z,2026-04-11T06:40:08Z,11,2462,-51,-22.971734,-43.183001,7.2,4.9,WIFI
C2:A9:92:22:E3:B8,CALCADAO_TERRACE_0003,[WPA2-PSK-CCMP][ESS],2026-04-11T06:40:04Z,2026-04-11T06:40:08Z,4,2427,-80,-22.971734,-43.183001,7.2,4.9,WIFI
7A:66:CF:3F:10:67,ARPOADOR_LOUNGE_0027,[OPEN],2026-04-11T06:40:04Z,2026-04-11T06:40:08Z,11,2462,-73,-22.971734,-43.183001,7.2,4.9,WIFI
FA:99:8C:16:29:B3,POSTO_MESH_0030,[WPA2-PSK-CCMP][ESS],2026-04-11T06:40:04Z,2026-04-11T06:40:08Z,2,2417,-77,-22.971734,-43.183001,7.2,4.9,WIFI
42:E7:9D:F6:F5:24,COPA_GUEST_0011,[OPEN],2026-04-11T06:40:04Z,2026-04-11T06:40:08Z,6,2437,-81,-22.971734,-43.183001,7.2,4.9,WIFI
C6:C1:3D:AC:3F:0B,ARPOADOR_LOUNGE_0017,[OPEN],2026-04-11T06:40:04Z,2026-04-11T06:40:08Z,6,2437,-57,-22.971734,-43.183001,7.2,4.9,WIFI
22:BE:D1:27:32:FD,ORLA_VIEW_0019,[WPA3-SAE-CCMP][ESS],2026-04-11T06:40:04Z,2026-04-11T06:40:08Z,5,2432,-67,-22.971734,-43.183001,7.2,4.9,WIFI
4E:63:75:30:85:18,POSTO_MESH_0020,[WPA2-PSK-CCMP][ESS],2026-04-11T06:40:04Z,2026-04-11T06:40:08Z,1,2412,-69,-22.971734,-43.183001,7.2,4.9,WIFI
D6:B8:F0:2B:4A:1C,CALCADAO_LINK_0028,[WPA2-PSK-CCMP][ESS],2026-04-11T06:40:04Z,2026-04-11T06:40:08Z,1,2412,-78,-22.971734,-43.183001,7.2,4.9,WIFI
0E:AA:11:22:33:47,COPA_MEDIA_NODE,[WPA3-SAE-CCMP][ESS],2026-04-11T06:40:05Z,2026-04-11T06:40:10Z,157,5785,-50,-22.971761,-43.183018,7.5,4.4,WIFI
92:2C:EE:3E:CA:50,ARPOADOR_KIOSK_0022,[WPA3-SAE-CCMP][ESS],2026-04-11T06:40:06Z,2026-04-11T06:40:10Z,1,2412,-50,-22.971761,-43.183018,7.5,4.0,WIFI
BE:C9:1A:11:48:49,CALCADAO_TERRACE_0023,[WPA3-SAE-CCMP][ESS],2026-04-11T06:40:06Z,2026-04-11T06:40:10Z,7,2442,-56,-22.971761,-43.183018,7.5,4.0,WIFI
D2:B9:3C:A2:37:AC,ARPOADOR_KIOSK_0012,[WPA3-SAE-CCMP][ESS],2026-04-11T06:40:06Z,2026-04-11T06:40:10Z,8,2447,-65,-22.971761,-43.183018,7.5,4.0,WIFI
82:BE:37:B5:1E:FA,ORLA_PASS_0004,[WPA2-PSK-CCMP][ESS],2026-04-11T06:40:06Z,2026-04-11T06:40:10Z,11,2462,-61,-22.971761,-43.183018,7.5,4.0,WIFI
5A:33:B8:5F:15:D1,POSTO_STUDIO_0015,[WPA3-SAE-CCMP][ESS],2026-04-11T06:40:06Z,2026-04-11T06:40:10Z,6,2437,-74,-22.971761,-43.183018,7.5,4.0,WIFI
92:C5:DB:65:A5:A7,CALCADAO_LINK_0018,[WPA2-PSK-CCMP][ESS],2026-04-11T06:40:06Z,2026-04-11T06:40:10Z,1,2412,-72,-22.971761,-43.183018,7.5,4.0,WIFI
A2:C9:97:6C:75:1D,ORLA_PASS_0024,[WPA3-SAE-CCMP][ESS],2026-04-11T06:40:06Z,2026-04-11T06:40:10Z,5,2432,-45,-22.971761,-43.183018,7.5,4.0,WIFI
36:E1:FC:A4:6B:82,POSTO_STUDIO_0025,[WPA2-PSK-CCMP][ESS],2026-04-11T06:40:06Z,2026-04-11T06:40:10Z,1,2412,-73,-22.971761,-43.183018,7.5,4.0,WIFI
0E:3A:A8:2B:1F:A1,COPA_GUEST_0021,[WPA2-PSK-CCMP][ESS],2026-04-11T06:40:06Z,2026-04-11T06:40:10Z,1,2412,-72,-22.971761,-43.183018,7.5,4.0,WIFI
86:6C:EE:FE:4C:A8,CALCADAO_LINK_0008,[WPA2-PSK-CCMP][ESS],2026-04-11T06:40:06Z,2026-04-11T06:40:10Z,2,2417,-60,-22.971761,-43.183018,7.5,4.0,WIFI
8E:44:AE:43:CE:F4,ORLA_VIEW_0009,[OPEN],2026-04-11T06:40:06Z,2026-04-11T06:40:10Z,8,2447,-59,-22.971761,-43.183018,7.5,4.0,WIFI
7A:A5:CF:56:33:6A,ORLA_VIEW_0029,[WPA2-PSK-CCMP][ESS],2026-04-11T06:40:06Z,2026-04-11T06:40:10Z,8,2447,-60,-22.971761,-43.183018,7.5,4.0,WIFI
D6:F7:7E:DC:CE:86,CALCADAO_TERRACE_0013,[OPEN],2026-04-11T06:40:06Z,2026-04-11T06:40:10Z,11,2462,-75,-22.971761,-43.183018,7.5,4.0,WIFI
2A:8E:8B:13:E2:B6,POSTO_MESH_0010,[OPEN],2026-04-11T06:40:06Z,2026-04-11T06:40:10Z,6,2437,-71,-22.971761,-43.183018,7.5,4.0,WIFI
5A:07:38:69:8B:E0,COPA_HUB_0016,[WPA2-PSK-CCMP][ESS],2026-04-11T06:40:06Z,2026-04-11T06:40:10Z,8,2447,-65,-22.971761,-43.183018,7.5,4.0,WIFI
42:D2:E6:8C:D9:42,COPA_HUB_0006,[WPA3-SAE-CCMP][ESS],2026-04-11T06:40:06Z,2026-04-11T06:40:10Z,11,2462,-64,-22.971761,-43.183018,7.5,4.0,WIFI
92:05:E7:F0:78:9B,COPA_HUB_0026,[WPA2-PSK-CCMP][ESS],2026-04-11T06:40:06Z,2026-04-11T06:40:10Z,11,2462,-51,-22.971761,-43.183018,7.5,4.0,WIFI
C2:A9:92:22:E3:B8,CALCADAO_TERRACE_0003,[WPA2-PSK-CCMP][ESS],2026-04-11T06:40:06Z,2026-04-11T06:40:10Z,4,2427,-74,-22.971761,-43.183018,7.5,4.0,WIFI
7A:66:CF:3F:10:67,ARPOADOR_LOUNGE_0027,[OPEN],2026-04-11T06:40:06Z,2026-04-11T06:40:10Z,11,2462,-73,-22.971761,-43.183018,7.5,4.0,WIFI
FA:99:8C:16:29:B3,POSTO_MESH_0030,[WPA2-PSK-CCMP][ESS],2026-04-11T06:40:06Z,2026-04-11T06:40:10Z,2,2417,-76,-22.971761,-43.183018,7.5,4.0,WIFI
42:E7:9D:F6:F5:24,COPA_GUEST_0011,[OPEN],2026-04-11T06:40:06Z,2026-04-11T06:40:10Z,6,2437,-78,-22.971761,-43.183018,7.5,4.0,WIFI
C6:C1:3D:AC:3F:0B,ARPOADOR_LOUNGE_0017,[OPEN],2026-04-11T06:40:06Z,2026-04-11T06:40:10Z,6,2437,-57,-22.971761,-43.183018,7.5,4.0,WIFI
22:BE:D1:27:32:FD,ORLA_VIEW_0019,[WPA3-SAE-CCMP][ESS],2026-04-11T06:40:06Z,2026-04-11T06:40:10Z,5,2432,-64,-22.971761,-43.183018,7.5,4.0,WIFI
4E:63:75:30:85:18,POSTO_MESH_0020,[WPA2-PSK-CCMP][ESS],2026-04-11T06:40:06Z,2026-04-11T06:40:10Z,1,2412,-63,-22.971761,-43.183018,7.5,4.0,WIFI
EA:07:B6:92:DF:9F,POSTO_STUDIO_0005,[WPA2-PSK-CCMP][ESS],2026-04-11T06:40:06Z,2026-04-11T06:40:10Z,1,2412,-76,-22.971761,-43.183018,7.5,4.0,WIFI
0E:AA:11:22:33:47,COPA_MEDIA_NODE,[WPA3-SAE-CCMP][ESS],2026-04-11T06:40:08Z,2026-04-11T06:40:13Z,157,5785,-52,-22.971789,-43.183035,7.8,4.7,WIFI
BE:C9:1A:11:48:49,CALCADAO_TERRACE_0023,[WPA3-SAE-CCMP][ESS],2026-04-11T06:40:09Z,2026-04-11T06:40:13Z,7,2442,-51,-22.971789,-43.183035,7.8,4.3,WIFI
D2:B9:3C:A2:37:AC,ARPOADOR_KIOSK_0012,[WPA3-SAE-CCMP][ESS],2026-04-11T06:40:09Z,2026-04-11T06:40:13Z,8,2447,-64,-22.971789,-43.183035,7.8,4.3,WIFI
92:C5:DB:65:A5:A7,CALCADAO_LINK_0018,[WPA2-PSK-CCMP][ESS],2026-04-11T06:40:09Z,2026-04-11T06:40:13Z,1,2412,-68,-22.971789,-43.183035,7.8,4.3,WIFI
