WigleWifi-1.4,appRelease=1.0,brand=Bruce
MAC,SSID,AuthMode,FirstSeen,LastSeen,Channel,Frequency,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
C6:E3:90:BB:DC:16,MUSEU_KIOSK_0042,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:55Z,2026-04-11T07:15:01Z,11,2462,-89,-22.90867,-43.177913,6.8,4.3,WIFI
EE:FA:FC:3A:DE:33,PORTO_MESH_0010,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:55Z,2026-04-11T07:15:01Z,11,2462,-75,-22.90867,-43.177913,6.8,4.3,WIFI
1A:12:56:1F:24:3A,AMANHA_LINK_0008,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:55Z,2026-04-11T07:15:01Z,5,2432,-78,-22.90867,-43.177913,6.8,4.3,WIFI
82:E7:C7:5B:DA:47,AMANHA_TERRACE_0013,[OPEN],2026-04-11T07:14:55Z,2026-04-11T07:15:01Z,10,2457,-60,-22.90867,-43.177913,6.8,4.3,WIFI
DE:8F:BD:33:E0:BC,AMANHA_TERRACE_0043,[OPEN],2026-04-11T07:14:55Z,2026-04-11T07:15:01Z,7,2442,-61,-22.90867,-43.177913,6.8,4.3,WIFI
6A:08:2A:94:D1:41,MUSEU_KIOSK_0032,[WPA3-SAE-CCMP][ESS],2026-04-11T07:14:55Z,2026-04-11T07:15:01Z,1,2412,-69,-22.90867,-43.177913,6.8,4.3,WIFI
1E:D4:CC:A6:B3:8D,CENTRO_HUB_0006,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:55Z,2026-04-11T07:15:01Z,11,2462,-76,-22.90867,-43.177913,6.8,4.3,WIFI
56:19:91:35:2D:A5,PORTO_MESH_0020,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:55Z,2026-04-11T07:15:01Z,11,2462,-73,-22.90867,-43.177913,6.8,4.3,WIFI
3A:11:30:34:6C:55,CENTRO_GUEST_0021,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:55Z,2026-04-11T07:15:01Z,11,2462,-88,-22.90867,-43.177913,6.8,4.3,WIFI
3A:2F:B9:CD:99:BF,AMANHA_LINK_0028,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:55Z,2026-04-11T07:15:01Z,1,2412,-90,-22.90867,-43.177913,6.8,4.3,WIFI
DE:9A:F1:4D:06:6E,CENTRO_GUEST_0041,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:55Z,2026-04-11T07:15:01Z,5,2432,-82,-22.90867,-43.177913,6.8,4.3,WIFI
8E:5F:0F:AA:84:B2,MUSEU_LOUNGE_0007,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:55Z,2026-04-11T07:15:01Z,4,2427,-68,-22.90867,-43.177913,6.8,4.3,WIFI
36:8E:EE:6E:BE:1D,PORTO_STUDIO_0025,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:55Z,2026-04-11T07:15:01Z,1,2412,-90,-22.90867,-43.177913,6.8,4.3,WIFI
4E:F3:77:61:BD:F5,MUSEU_LOUNGE_0037,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:55Z,2026-04-11T07:15:01Z,8,2447,-86,-22.90867,-43.177913,6.8,4.3,WIFI
CE:47:86:CE:0A:C7,AMANHA_LINK_0038,[WPA3-SAE-CCMP][ESS],2026-04-11T07:14:55Z,2026-04-11T07:15:01Z,11,2462,-71,-22.90867,-43.177913,6.8,4.3,WIFI
AA:73:3D:96:4D:83,PORTO_MESH_0040,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:55Z,2026-04-11T07:15:01Z,10,2457,-82,-22.90867,-43.177913,6.8,4.3,WIFI
A2:52:70:5A:92:91,PORTO_STUDIO_0035,[WPA3-SAE-CCMP][ESS],2026-04-11T07:14:55Z,2026-04-11T07:15:01Z,7,2442,-72,-22.90867,-43.177913,6.8,4.3,WIFI
E2:09:DD:1F:5F:73,BOULEVARD_VIEW_0009,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:55Z,2026-04-11T07:15:01Z,6,2437,-53,-22.90867,-43.177913,6.8,4.3,WIFI
D6:E6:3A:E9:49:AA,CENTRO_GUEST_0001,[WPA3-SAE-CCMP][ESS],2026-04-11T07:14:55Z,2026-04-11T07:15:01Z,1,2412,-69,-22.90867,-43.177913,6.8,4.3,WIFI
9E:1C:15:C9:77:64,AMANHA_LINK_0018,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:55Z,2026-04-11T07:15:01Z,6,2437,-79,-22.90867,-43.177913,6.8,4.3,WIFI
AA:36:F0:F2:94:7E,CENTRO_HUB_0016,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:55Z,2026-04-11T07:15:01Z,5,2432,-93,-22.90867,-43.177913,6.8,4.3,WIFI
E6:17:D4:9F:AE:BC,BOULEVARD_PASS_0014,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:55Z,2026-04-11T07:15:01Z,5,2432,-68,-22.90867,-43.177913,6.8,4.3,WIFI
D6:6D:B7:CF:D5:CC,PORTO_STUDIO_0005,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:55Z,2026-04-11T07:15:01Z,1,2412,-83,-22.90867,-43.177913,6.8,4.3,WIFI
9A:60:D1:12:4C:DB,CENTRO_HUB_0026,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:55Z,2026-04-11T07:15:01Z,6,2437,-73,-22.90867,-43.177913,6.8,4.3,WIFI
9A:A1:B6:2B:C7:71,BOULEVARD_PASS_0004,[WPA3-SAE-CCMP][ESS],2026-04-11T07:14:55Z,2026-04-11T07:15:01Z,6,2437,-64,-22.90867,-43.177913,6.8,4.3,WIFI
DE:88:3C:5A:A8:9A,MUSEU_KIOSK_0022,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:55Z,2026-04-11T07:15:01Z,1,2412,-65,-22.90867,-43.177913,6.8,4.3,WIFI
46:ED:09:E6:C1:6E,MUSEU_LOUNGE_0027,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:55Z,2026-04-11T07:15:01Z,6,2437,-78,-22.90867,-43.177913,6.8,4.3,WIFI
A6:2D:9D:56:69:06,BOULEVARD_PASS_0034,[WPA3-SAE-CCMP][ESS],2026-04-11T07:14:55Z,2026-04-11T07:15:01Z,1,2412,-60,-22.90867,-43.177913,6.8,4.3,WIFI
2A:57:2F:03:6D:49,BOULEVARD_PASS_0024,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:55Z,2026-04-11T07:15:01Z,4,2427,-79,-22.90867,-43.177913,6.8,4.3,WIFI
36:61:5D:34:65:EE,CENTRO_HUB_0036,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:55Z,2026-04-11T07:15:01Z,1,2412,-79,-22.90867,-43.177913,6.8,4.3,WIFI
F6:D2:ED:6B:7C:47,BOULEVARD_VIEW_0029,[WPA3-SAE-CCMP][ESS],2026-04-11T07:14:55Z,2026-04-11T07:15:01Z,1,2412,-78,-22.90867,-43.177913,6.8,4.3,WIFI
6E:F1:49:0B:8D:3E,BOULEVARD_VIEW_0039,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:55Z,2026-04-11T07:15:01Z,11,2462,-82,-22.90867,-43.177913,6.8,4.3,WIFI
6A:C0:84:9D:EC:10,CENTRO_GUEST_0011,[OPEN],2026-04-11T07:14:55Z,2026-04-11T07:15:01Z,5,2432,-87,-22.90867,-43.177913,6.8,4.3,WIFI
62:4E:BE:87:1C:18,MUSEU_KIOSK_0002,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:02Z,6,2437,-74,-22.908641,-43.177926,7.0,4.6,WIFI
4A:64:7E:00:47:A0,AMANHA_TERRACE_0023,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:02Z,11,2462,-43,-22.908641,-43.177926,7.0,4.6,WIFI
2E:22:8B:0A:F0:40,PORTO_STUDIO_0015,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:02Z,9,2452,-78,-22.908641,-43.177926,7.0,4.6,WIFI
CE:E4:B8:A3:2D:BC,MUSEU_KIOSK_0012,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:02Z,3,2422,-74,-22.908641,-43.177926,7.0,4.6,WIFI
36:33:72:F6:AA:49,CENTRO_GUEST_0031,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:02Z,6,2437,-66,-22.908641,-43.177926,7.0,4.6,WIFI
9E:E4:A3:EC:F4:A2,PORTO_MESH_0030,[WPA3-SAE-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:02Z,11,2462,-66,-22.908641,-43.177926,7.0,4.6,WIFI
EE:FA:FC:3A:DE:33,PORTO_MESH_0010,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:02Z,11,2462,-65,-22.908641,-43.177926,7.0,4.6,WIFI
5A:44:98:74:7F:66,MUSEU_LOUNGE_0017,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:02Z,6,2437,-70,-22.908641,-43.177926,7.0,4.6,WIFI
72:75:68:57:93:F3,AMANHA_TERRACE_0003,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:02Z,11,2462,-55,-22.908641,-43.177926,7.0,4.6,WIFI
16:B0:C9:FE:23:5D,AMANHA_TERRACE_0033,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:02Z,1,2412,-52,-22.908641,-43.177926,7.0,4.6,WIFI
E6:C5:22:0B:D0:E6,BOULEVARD_VIEW_0019,[WPA3-SAE-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:02Z,9,2452,-68,-22.908641,-43.177926,7.0,4.6,WIFI
1A:12:56:1F:24:3A,AMANHA_LINK_0008,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:02Z,5,2432,-74,-22.908641,-43.177926,7.0,4.6,WIFI
82:E7:C7:5B:DA:47,AMANHA_TERRACE_0013,[OPEN],2026-04-11T07:14:56Z,2026-04-11T07:15:02Z,10,2457,-57,-22.908641,-43.177926,7.0,4.6,WIFI
C6:E3:90:BB:DC:16,MUSEU_KIOSK_0042,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:02Z,11,2462,-87,-22.908641,-43.177926,7.0,4.6,WIFI
DE:8F:BD:33:E0:BC,AMANHA_TERRACE_0043,[OPEN],2026-04-11T07:14:56Z,2026-04-11T07:15:02Z,7,2442,-56,-22.908641,-43.177926,7.0,4.6,WIFI
6A:08:2A:94:D1:41,MUSEU_KIOSK_0032,[WPA3-SAE-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:02Z,1,2412,-67,-22.908641,-43.177926,7.0,4.6,WIFI
1E:D4:CC:A6:B3:8D,CENTRO_HUB_0006,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:02Z,11,2462,-78,-22.908641,-43.177926,7.0,4.6,WIFI
3A:11:30:34:6C:55,CENTRO_GUEST_0021,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:02Z,11,2462,-87,-22.908641,-43.177926,7.0,4.6,WIFI
56:19:91:35:2D:A5,PORTO_MESH_0020,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:02Z,11,2462,-75,-22.908641,-43.177926,7.0,4.6,WIFI
3A:2F:B9:CD:99:BF,AMANHA_LINK_0028,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:02Z,1,2412,-84,-22.908641,-43.177926,7.0,4.6,WIFI
DE:9A:F1:4D:06:6E,CENTRO_GUEST_0041,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:02Z,5,2432,-83,-22.908641,-43.177926,7.0,4.6,WIFI
8E:5F:0F:AA:84:B2,MUSEU_LOUNGE_0007,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:02Z,4,2427,-64,-22.908641,-43.177926,7.0,4.6,WIFI
4E:F3:77:61:BD:F5,MUSEU_LOUNGE_0037,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:02Z,8,2447,-82,-22.908641,-43.177926,7.0,4.6,WIFI
36:8E:EE:6E:BE:1D,PORTO_STUDIO_0025,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:02Z,1,2412,-92,-22.908641,-43.177926,7.0,4.6,WIFI
EE:FA:FC:3A:DE:33,PORTO_MESH_0010,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:03Z,11,2462,-58,-22.908611,-43.177939,7.2,4.9,WIFI
2E:22:8B:0A:F0:40,PORTO_STUDIO_0015,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:03Z,9,2452,-71,-22.908611,-43.177939,7.2,4.9,WIFI
CE:E4:B8:A3:2D:BC,MUSEU_KIOSK_0012,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:03Z,3,2422,-72,-22.908611,-43.177939,7.2,4.9,WIFI
36:33:72:F6:AA:49,CENTRO_GUEST_0031,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:03Z,6,2437,-57,-22.908611,-43.177939,7.2,4.9,WIFI
5A:44:98:74:7F:66,MUSEU_LOUNGE_0017,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:03Z,6,2437,-66,-22.908611,-43.177939,7.2,4.9,WIFI
4A:64:7E:00:47:A0,AMANHA_TERRACE_0023,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:03Z,11,2462,-47,-22.908611,-43.177939,7.2,4.9,WIFI
62:4E:BE:87:1C:18,MUSEU_KIOSK_0002,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:03Z,6,2437,-76,-22.908611,-43.177939,7.2,4.9,WIFI
72:75:68:57:93:F3,AMANHA_TERRACE_0003,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:03Z,11,2462,-55,-22.908611,-43.177939,7.2,4.9,WIFI
1A:12:56:1F:24:3A,AMANHA_LINK_0008,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:03Z,5,2432,-67,-22.908611,-43.177939,7.2,4.9,WIFI
82:E7:C7:5B:DA:47,AMANHA_TERRACE_0013,[OPEN],2026-04-11T07:14:56Z,2026-04-11T07:15:03Z,10,2457,-54,-22.908611,-43.177939,7.2,4.9,WIFI
C6:E3:90:BB:DC:16,MUSEU_KIOSK_0042,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:03Z,11,2462,-80,-22.908611,-43.177939,7.2,4.9,WIFI
DE:8F:BD:33:E0:BC,AMANHA_TERRACE_0043,[OPEN],2026-04-11T07:14:56Z,2026-04-11T07:15:03Z,7,2442,-53,-22.908611,-43.177939,7.2,4.9,WIFI
9E:E4:A3:EC:F4:A2,PORTO_MESH_0030,[WPA3-SAE-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:03Z,11,2462,-64,-22.908611,-43.177939,7.2,4.9,WIFI
16:B0:C9:FE:23:5D,AMANHA_TERRACE_0033,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:03Z,1,2412,-54,-22.908611,-43.177939,7.2,4.9,WIFI
E6:C5:22:0B:D0:E6,BOULEVARD_VIEW_0019,[WPA3-SAE-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:03Z,9,2452,-67,-22.908611,-43.177939,7.2,4.9,WIFI
6A:08:2A:94:D1:41,MUSEU_KIOSK_0032,[WPA3-SAE-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:03Z,1,2412,-69,-22.908611,-43.177939,7.2,4.9,WIFI
1E:D4:CC:A6:B3:8D,CENTRO_HUB_0006,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:03Z,11,2462,-71,-22.908611,-43.177939,7.2,4.9,WIFI
3A:11:30:34:6C:55,CENTRO_GUEST_0021,[WPA2-PSK-CCMP][ESS],2026-04-11T07:14:56Z,2026-04-11T07:15:03Z,11,2462,-85,-22.908611,-43.177939,7.2,4.9,WIFI
