WigleWifi-1.4,appRelease=1.0,brand=Bruce
MAC,SSID,AuthMode,FirstSeen,LastSeen,Channel,Frequency,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
3A:CE:D8:17:C8:3B,LAGOA_GUEST_0001,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:55Z,2026-04-11T03:35:00Z,6,2437,-69,-22.9659,-43.2142,6.5,4.0,WIFI
42:44:F7:14:B3:54,CICLO_PASS_0024,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:55Z,2026-04-11T03:35:00Z,11,2462,-81,-22.9659,-43.2142,6.5,4.0,WIFI
42:F7:F0:78:D9:FF,BOTANICO_LINK_0008,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:55Z,2026-04-11T03:35:00Z,11,2462,-67,-22.9659,-43.2142,6.5,4.0,WIFI
B2:E3:35:87:22:6B,JARDIM_KIOSK_0002,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:55Z,2026-04-11T03:35:00Z,11,2462,-82,-22.9659,-43.2142,6.5,4.0,WIFI
C6:B3:27:31:8A:72,CICLO_VIEW_0029,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:55Z,2026-04-11T03:35:00Z,4,2427,-70,-22.9659,-43.2142,6.5,4.0,WIFI
A6:D1:E1:9E:EA:4C,BOTANICO_TERRACE_0003,[WPA3-SAE-CCMP][ESS],2026-04-11T03:34:55Z,2026-04-11T03:35:00Z,6,2437,-93,-22.9659,-43.2142,6.5,4.0,WIFI
0A:A7:5C:D3:35:78,LAGOA_GUEST_0031,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:55Z,2026-04-11T03:35:00Z,5,2432,-78,-22.9659,-43.2142,6.5,4.0,WIFI
AE:96:79:E8:22:2F,CICLO_PASS_0014,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:56Z,2026-04-11T03:35:01Z,4,2427,-48,-22.965919,-43.214172,6.8,4.3,WIFI
1A:9B:3E:5E:B0:D0,LAGOA_GUEST_0021,[WPA3-SAE-CCMP][ESS],2026-04-11T03:34:56Z,2026-04-11T03:35:01Z,11,2462,-68,-22.965919,-43.214172,6.8,4.3,WIFI
6A:ED:72:93:F3:74,PARQUE_MESH_0010,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:56Z,2026-04-11T03:35:01Z,1,2412,-59,-22.965919,-43.214172,6.8,4.3,WIFI
52:7A:7C:03:1E:E4,PARQUE_STUDIO_0005,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:56Z,2026-04-11T03:35:01Z,3,2422,-67,-22.965919,-43.214172,6.8,4.3,WIFI
92:D0:93:51:0B:FA,PARQUE_MESH_0020,[WPA3-SAE-CCMP][ESS],2026-04-11T03:34:56Z,2026-04-11T03:35:01Z,6,2437,-75,-22.965919,-43.214172,6.8,4.3,WIFI
4E:F8:EC:69:A4:5A,CICLO_VIEW_0019,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:56Z,2026-04-11T03:35:01Z,10,2457,-82,-22.965919,-43.214172,6.8,4.3,WIFI
0A:63:85:A4:7F:FB,JARDIM_LOUNGE_0017,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:56Z,2026-04-11T03:35:01Z,6,2437,-75,-22.965919,-43.214172,6.8,4.3,WIFI
4E:08:46:71:A1:AD,CICLO_PASS_0004,[WPA3-SAE-CCMP][ESS],2026-04-11T03:34:56Z,2026-04-11T03:35:01Z,3,2422,-67,-22.965919,-43.214172,6.8,4.3,WIFI
32:D5:05:6D:E2:66,LAGOA_GUEST_0011,[OPEN],2026-04-11T03:34:56Z,2026-04-11T03:35:01Z,6,2437,-67,-22.965919,-43.214172,6.8,4.3,WIFI
BA:6A:31:66:89:DB,BOTANICO_TERRACE_0023,[WPA3-SAE-CCMP][ESS],2026-04-11T03:34:56Z,2026-04-11T03:35:01Z,11,2462,-67,-22.965919,-43.214172,6.8,4.3,WIFI
26:3E:29:D8:3A:ED,CICLO_VIEW_0009,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:56Z,2026-04-11T03:35:01Z,11,2462,-85,-22.965919,-43.214172,6.8,4.3,WIFI
EE:C6:DF:0E:76:E4,PARQUE_STUDIO_0015,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:56Z,2026-04-11T03:35:01Z,11,2462,-66,-22.965919,-43.214172,6.8,4.3,WIFI
62:27:83:C7:F6:42,BOTANICO_TERRACE_0013,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:56Z,2026-04-11T03:35:01Z,6,2437,-55,-22.965919,-43.214172,6.8,4.3,WIFI
1A:88:29:9E:A0:94,BOTANICO_LINK_0028,[WPA3-SAE-CCMP][ESS],2026-04-11T03:34:56Z,2026-04-11T03:35:01Z,10,2457,-73,-22.965919,-43.214172,6.8,4.3,WIFI
3E:82:73:D1:BB:B1,JARDIM_KIOSK_0012,[OPEN],2026-04-11T03:34:56Z,2026-04-11T03:35:01Z,10,2457,-88,-22.965919,-43.214172,6.8,4.3,WIFI
AE:03:33:36:29:E5,JARDIM_LOUNGE_0027,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:56Z,2026-04-11T03:35:01Z,1,2412,-84,-22.965919,-43.214172,6.8,4.3,WIFI
16:EC:D0:84:F1:C9,LAGOA_HUB_0006,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:56Z,2026-04-11T03:35:01Z,4,2427,-67,-22.965919,-43.214172,6.8,4.3,WIFI
D2:77:E9:0E:F0:C4,PARQUE_MESH_0030,[WPA3-SAE-CCMP][ESS],2026-04-11T03:34:56Z,2026-04-11T03:35:01Z,7,2442,-65,-22.965919,-43.214172,6.8,4.3,WIFI
C2:68:6F:80:01:B4,BOTANICO_LINK_0018,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:56Z,2026-04-11T03:35:01Z,6,2437,-66,-22.965919,-43.214172,6.8,4.3,WIFI
CE:DA:A6:88:B6:DB,LAGOA_HUB_0016,[WPA3-SAE-CCMP][ESS],2026-04-11T03:34:56Z,2026-04-11T03:35:01Z,1,2412,-77,-22.965919,-43.214172,6.8,4.3,WIFI
8A:EA:B6:E2:78:19,PARQUE_STUDIO_0025,[OPEN],2026-04-11T03:34:56Z,2026-04-11T03:35:01Z,6,2437,-65,-22.965919,-43.214172,6.8,4.3,WIFI
1A:D9:1B:17:9F:76,JARDIM_LOUNGE_0007,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:56Z,2026-04-11T03:35:01Z,6,2437,-67,-22.965919,-43.214172,6.8,4.3,WIFI
7A:80:B4:F5:96:52,LAGOA_HUB_0026,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:56Z,2026-04-11T03:35:01Z,1,2412,-70,-22.965919,-43.214172,6.8,4.3,WIFI
52:7A:7C:03:1E:E4,PARQUE_STUDIO_0005,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,3,2422,-61,-22.965938,-43.214145,7.0,4.6,WIFI
AE:96:79:E8:22:2F,CICLO_PASS_0014,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,4,2427,-46,-22.965938,-43.214145,7.0,4.6,WIFI
6A:ED:72:93:F3:74,PARQUE_MESH_0010,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,1,2412,-56,-22.965938,-43.214145,7.0,4.6,WIFI
92:D0:93:51:0B:FA,PARQUE_MESH_0020,[WPA3-SAE-CCMP][ESS],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,6,2437,-73,-22.965938,-43.214145,7.0,4.6,WIFI
1A:9B:3E:5E:B0:D0,LAGOA_GUEST_0021,[WPA3-SAE-CCMP][ESS],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,11,2462,-68,-22.965938,-43.214145,7.0,4.6,WIFI
3E:27:6F:54:33:02,PARQUE_STUDIO_0035,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,2,2417,-66,-22.965938,-43.214145,7.0,4.6,WIFI
4E:F8:EC:69:A4:5A,CICLO_VIEW_0019,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,10,2457,-81,-22.965938,-43.214145,7.0,4.6,WIFI
0A:63:85:A4:7F:FB,JARDIM_LOUNGE_0017,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,6,2437,-73,-22.965938,-43.214145,7.0,4.6,WIFI
4E:08:46:71:A1:AD,CICLO_PASS_0004,[WPA3-SAE-CCMP][ESS],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,3,2422,-68,-22.965938,-43.214145,7.0,4.6,WIFI
32:D5:05:6D:E2:66,LAGOA_GUEST_0011,[OPEN],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,6,2437,-64,-22.965938,-43.214145,7.0,4.6,WIFI
BA:6A:31:66:89:DB,BOTANICO_TERRACE_0023,[WPA3-SAE-CCMP][ESS],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,11,2462,-62,-22.965938,-43.214145,7.0,4.6,WIFI
0E:36:98:09:02:9F,BOTANICO_TERRACE_0033,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,1,2412,-73,-22.965938,-43.214145,7.0,4.6,WIFI
26:3E:29:D8:3A:ED,CICLO_VIEW_0009,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,11,2462,-86,-22.965938,-43.214145,7.0,4.6,WIFI
EE:C6:DF:0E:76:E4,PARQUE_STUDIO_0015,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,11,2462,-61,-22.965938,-43.214145,7.0,4.6,WIFI
62:27:83:C7:F6:42,BOTANICO_TERRACE_0013,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,6,2437,-57,-22.965938,-43.214145,7.0,4.6,WIFI
1A:88:29:9E:A0:94,BOTANICO_LINK_0028,[WPA3-SAE-CCMP][ESS],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,10,2457,-75,-22.965938,-43.214145,7.0,4.6,WIFI
4E:E6:BF:4B:CA:65,LAGOA_HUB_0036,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,1,2412,-59,-22.965938,-43.214145,7.0,4.6,WIFI
AE:03:33:36:29:E5,JARDIM_LOUNGE_0027,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,1,2412,-80,-22.965938,-43.214145,7.0,4.6,WIFI
3E:82:73:D1:BB:B1,JARDIM_KIOSK_0012,[OPEN],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,10,2457,-83,-22.965938,-43.214145,7.0,4.6,WIFI
D2:77:E9:0E:F0:C4,PARQUE_MESH_0030,[WPA3-SAE-CCMP][ESS],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,7,2442,-63,-22.965938,-43.214145,7.0,4.6,WIFI
16:EC:D0:84:F1:C9,LAGOA_HUB_0006,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,4,2427,-67,-22.965938,-43.214145,7.0,4.6,WIFI
C2:68:6F:80:01:B4,BOTANICO_LINK_0018,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,6,2437,-64,-22.965938,-43.214145,7.0,4.6,WIFI
1A:D9:1B:17:9F:76,JARDIM_LOUNGE_0007,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,6,2437,-62,-22.965938,-43.214145,7.0,4.6,WIFI
CE:DA:A6:88:B6:DB,LAGOA_HUB_0016,[WPA3-SAE-CCMP][ESS],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,1,2412,-78,-22.965938,-43.214145,7.0,4.6,WIFI
8A:EA:B6:E2:78:19,PARQUE_STUDIO_0025,[OPEN],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,6,2437,-69,-22.965938,-43.214145,7.0,4.6,WIFI
7A:80:B4:F5:96:52,LAGOA_HUB_0026,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,1,2412,-63,-22.965938,-43.214145,7.0,4.6,WIFI
42:44:F7:14:B3:54,CICLO_PASS_0024,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,11,2462,-80,-22.965938,-43.214145,7.0,4.6,WIFI
52:53:40:3D:C8:E8,JARDIM_KIOSK_0022,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,6,2437,-67,-22.965938,-43.214145,7.0,4.6,WIFI
3A:CE:D8:17:C8:3B,LAGOA_GUEST_0001,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,6,2437,-67,-22.965938,-43.214145,7.0,4.6,WIFI
82:5E:8A:E3:53:4A,JARDIM_KIOSK_0032,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,6,2437,-69,-22.965938,-43.214145,7.0,4.6,WIFI
B2:E3:35:87:22:6B,JARDIM_KIOSK_0002,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,11,2462,-79,-22.965938,-43.214145,7.0,4.6,WIFI
42:F7:AE:74:50:2A,JARDIM_LOUNGE_0037,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,6,2437,-84,-22.965938,-43.214145,7.0,4.6,WIFI
42:F7:F0:78:D9:FF,BOTANICO_LINK_0008,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,11,2462,-63,-22.965938,-43.214145,7.0,4.6,WIFI
1A:C5:79:F2:D3:8A,CICLO_PASS_0034,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,1,2412,-84,-22.965938,-43.214145,7.0,4.6,WIFI
C6:B3:27:31:8A:72,CICLO_VIEW_0029,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,4,2427,-72,-22.965938,-43.214145,7.0,4.6,WIFI
A6:D1:E1:9E:EA:4C,BOTANICO_TERRACE_0003,[WPA3-SAE-CCMP][ESS],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,6,2437,-92,-22.965938,-43.214145,7.0,4.6,WIFI
0A:A7:5C:D3:35:78,LAGOA_GUEST_0031,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,5,2432,-77,-22.965938,-43.214145,7.0,4.6,WIFI
3A:7A:54:2D:27:F2,BOTANICO_LINK_0038,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:57Z,2026-04-11T03:35:02Z,1,2412,-72,-22.965938,-43.214145,7.0,4.6,WIFI
6A:ED:72:93:F3:74,PARQUE_MESH_0010,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:58Z,2026-04-11T03:35:03Z,1,2412,-51,-22.965958,-43.214117,7.2,4.9,WIFI
92:D0:93:51:0B:FA,PARQUE_MESH_0020,[WPA3-SAE-CCMP][ESS],2026-04-11T03:34:58Z,2026-04-11T03:35:03Z,6,2437,-65,-22.965958,-43.214117,7.2,4.9,WIFI
3E:27:6F:54:33:02,PARQUE_STUDIO_0035,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:58Z,2026-04-11T03:35:03Z,2,2417,-57,-22.965958,-43.214117,7.2,4.9,WIFI
AE:96:79:E8:22:2F,CICLO_PASS_0014,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:58Z,2026-04-11T03:35:03Z,4,2427,-50,-22.965958,-43.214117,7.2,4.9,WIFI
52:7A:7C:03:1E:E4,PARQUE_STUDIO_0005,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:58Z,2026-04-11T03:35:03Z,3,2422,-62,-22.965958,-43.214117,7.2,4.9,WIFI
4E:F8:EC:69:A4:5A,CICLO_VIEW_0019,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:58Z,2026-04-11T03:35:03Z,10,2457,-75,-22.965958,-43.214117,7.2,4.9,WIFI
0A:63:85:A4:7F:FB,JARDIM_LOUNGE_0017,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:58Z,2026-04-11T03:35:03Z,6,2437,-69,-22.965958,-43.214117,7.2,4.9,WIFI
4E:08:46:71:A1:AD,CICLO_PASS_0004,[WPA3-SAE-CCMP][ESS],2026-04-11T03:34:58Z,2026-04-11T03:35:03Z,3,2422,-66,-22.965958,-43.214117,7.2,4.9,WIFI
1A:9B:3E:5E:B0:D0,LAGOA_GUEST_0021,[WPA3-SAE-CCMP][ESS],2026-04-11T03:34:58Z,2026-04-11T03:35:03Z,11,2462,-72,-22.965958,-43.214117,7.2,4.9,WIFI
32:D5:05:6D:E2:66,LAGOA_GUEST_0011,[OPEN],2026-04-11T03:34:58Z,2026-04-11T03:35:03Z,6,2437,-57,-22.965958,-43.214117,7.2,4.9,WIFI
0E:36:98:09:02:9F,BOTANICO_TERRACE_0033,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:58Z,2026-04-11T03:35:03Z,1,2412,-71,-22.965958,-43.214117,7.2,4.9,WIFI
EE:C6:DF:0E:76:E4,PARQUE_STUDIO_0015,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:58Z,2026-04-11T03:35:03Z,11,2462,-59,-22.965958,-43.214117,7.2,4.9,WIFI
BA:6A:31:66:89:DB,BOTANICO_TERRACE_0023,[WPA3-SAE-CCMP][ESS],2026-04-11T03:34:58Z,2026-04-11T03:35:03Z,11,2462,-64,-22.965958,-43.214117,7.2,4.9,WIFI
26:3E:29:D8:3A:ED,CICLO_VIEW_0009,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:58Z,2026-04-11T03:35:03Z,11,2462,-80,-22.965958,-43.214117,7.2,4.9,WIFI
8A:90:FB:7F:0B:28,CICLO_VIEW_0039,[WPA3-SAE-CCMP][ESS],2026-04-11T03:34:58Z,2026-04-11T03:35:03Z,5,2432,-66,-22.965958,-43.214117,7.2,4.9,WIFI
62:27:83:C7:F6:42,BOTANICO_TERRACE_0013,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:58Z,2026-04-11T03:35:03Z,6,2437,-53,-22.965958,-43.214117,7.2,4.9,WIFI
1A:88:29:9E:A0:94,BOTANICO_LINK_0028,[WPA3-SAE-CCMP][ESS],2026-04-11T03:34:58Z,2026-04-11T03:35:03Z,10,2457,-71,-22.965958,-43.214117,7.2,4.9,WIFI
4E:E6:BF:4B:CA:65,LAGOA_HUB_0036,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:58Z,2026-04-11T03:35:03Z,1,2412,-59,-22.965958,-43.214117,7.2,4.9,WIFI
AE:03:33:36:29:E5,JARDIM_LOUNGE_0027,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:58Z,2026-04-11T03:35:03Z,1,2412,-79,-22.965958,-43.214117,7.2,4.9,WIFI
D2:77:E9:0E:F0:C4,PARQUE_MESH_0030,[WPA3-SAE-CCMP][ESS],2026-04-11T03:34:58Z,2026-04-11T03:35:03Z,7,2442,-61,-22.965958,-43.214117,7.2,4.9,WIFI
3E:82:73:D1:BB:B1,JARDIM_KIOSK_0012,[OPEN],2026-04-11T03:34:58Z,2026-04-11T03:35:03Z,10,2457,-83,-22.965958,-43.214117,7.2,4.9,WIFI
16:EC:D0:84:F1:C9,LAGOA_HUB_0006,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:58Z,2026-04-11T03:35:03Z,4,2427,-68,-22.965958,-43.214117,7.2,4.9,WIFI
C2:68:6F:80:01:B4,BOTANICO_LINK_0018,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:58Z,2026-04-11T03:35:03Z,6,2437,-66,-22.965958,-43.214117,7.2,4.9,WIFI
1A:D9:1B:17:9F:76,JARDIM_LOUNGE_0007,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:58Z,2026-04-11T03:35:03Z,6,2437,-64,-22.965958,-43.214117,7.2,4.9,WIFI
CE:DA:A6:88:B6:DB,LAGOA_HUB_0016,[WPA3-SAE-CCMP][ESS],2026-04-11T03:34:58Z,2026-04-11T03:35:03Z,1,2412,-73,-22.965958,-43.214117,7.2,4.9,WIFI
8A:EA:B6:E2:78:19,PARQUE_STUDIO_0025,[OPEN],2026-04-11T03:34:58Z,2026-04-11T03:35:03Z,6,2437,-66,-22.965958,-43.214117,7.2,4.9,WIFI
42:44:F7:14:B3:54,CICLO_PASS_0024,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:58Z,2026-04-11T03:35:03Z,11,2462,-80,-22.965958,-43.214117,7.2,4.9,WIFI
7A:80:B4:F5:96:52,LAGOA_HUB_0026,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:58Z,2026-04-11T03:35:03Z,1,2412,-67,-22.965958,-43.214117,7.2,4.9,WIFI
52:53:40:3D:C8:E8,JARDIM_KIOSK_0022,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:58Z,2026-04-11T03:35:03Z,6,2437,-69,-22.965958,-43.214117,7.2,4.9,WIFI
2E:E0:A2:EE:D3:A0,JARDIM_KIOSK_0042,[OPEN],2026-04-11T03:34:58Z,2026-04-11T03:35:03Z,11,2462,-82,-22.965958,-43.214117,7.2,4.9,WIFI
3A:CE:D8:17:C8:3B,LAGOA_GUEST_0001,[WPA2-PSK-CCMP][ESS],2026-04-11T03:34:58Z,2026-04-11T03:35:03Z,6,2437,-65,-22.965958,-43.214117,7.2,4.9,WIFI
