timestamp,lat,lng,altitude_m,speed_kmh,accuracy_m
2026-04-11T00:15:28Z,-22.913286,-43.181016,7.4,17.0,4.6
2026-04-11T00:15:29Z,-22.91328,-43.18105,7.6,18.7,4.8
2026-04-11T00:15:30Z,-22.913274,-43.181084,7.8,20.4,4.0
2026-04-11T00:15:31Z,-22.913268,-43.181118,8.0,22.1,4.2
2026-04-11T00:15:32Z,-22.913262,-43.181152,8.2,23.8,4.4
2026-04-11T00:15:33Z,-22.913256,-43.181186,8.4,25.5,4.6
2026-04-11T00:15:34Z,-22.91325,-43.18122,8.6,27.2,4.8
2026-04-11T00:15:35Z,-22.913244,-43.181254,8.8,17.0,4.0
2026-04-11T00:15:36Z,-22.913239,-43.181288,9.0,18.7,4.2
2026-04-11T00:15:37Z,-22.913233,-43.181322,9.2,20.4,4.4
2026-04-11T00:15:38Z,-22.913227,-43.181356,9.4,22.1,4.6
2026-04-11T00:15:39Z,-22.913221,-43.181391,7.0,23.8,4.8
2026-04-11T00:15:40Z,-22.913215,-43.181425,7.2,25.5,4.0
2026-04-11T00:15:41Z,-22.913209,-43.181459,7.4,27.2,4.2
2026-04-11T00:15:42Z,-22.913203,-43.181493,7.6,17.0,4.4
2026-04-11T00:15:43Z,-22.913197,-43.181527,7.8,18.7,4.6
2026-04-11T00:15:44Z,-22.913191,-43.181561,8.0,20.4,4.8
2026-04-11T00:15:45Z,-22.913185,-43.181595,8.2,22.1,4.0
2026-04-11T00:15:46Z,-22.913179,-43.181629,8.4,23.8,4.2
2026-04-11T00:15:47Z,-22.913173,-43.181663,8.6,25.5,4.4
2026-04-11T00:15:48Z,-22.913167,-43.181697,8.8,27.2,4.6
2026-04-11T00:15:49Z,-22.913161,-43.181731,9.0,17.0,4.8
2026-04-11T00:15:50Z,-22.913155,-43.181765,9.2,18.7,4.0
2026-04-11T00:15:51Z,-22.913148,-43.181799,9.4,20.4,4.2
2026-04-11T00:15:52Z,-22.913142,-43.181833,7.0,22.1,4.4
2026-04-11T00:15:53Z,-22.913136,-43.181867,7.2,23.8,4.6
2026-04-11T00:15:54Z,-22.913129,-43.181901,7.4,25.5,4.8
2026-04-11T00:15:55Z,-22.913123,-43.181935,7.6,27.2,4.0
2026-04-11T00:15:56Z,-22.913117,-43.181969,7.8,17.0,4.2
2026-04-11T00:15:57Z,-22.913111,-43.182003,8.0,18.7,4.4
2026-04-11T00:15:58Z,-22.913104,-43.182037,8.2,20.4,4.6
2026-04-11T00:15:59Z,-22.913098,-43.182071,8.4,22.1,4.8
2026-04-11T00:16:00Z,-22.913092,-43.182105,8.6,23.8,4.0
2026-04-11T00:16:01Z,-22.913086,-43.182139,8.8,25.5,4.2
2026-04-11T00:16:02Z,-22.913079,-43.182173,9.0,27.2,4.4
2026-04-11T00:16:03Z,-22.913073,-43.182206,9.2,17.0,4.6
2026-04-11T00:16:04Z,-22.913067,-43.18224,9.4,18.7,4.8
2026-04-11T00:16:05Z,-22.913061,-43.182274,7.0,20.4,4.0
2026-04-11T00:16:06Z,-22.913054,-43.182308,7.2,22.1,4.2
2026-04-11T00:16:07Z,-22.913048,-43.182342,7.4,23.8,4.4
2026-04-11T00:16:08Z,-22.913042,-43.182376,7.6,25.5,4.6
2026-04-11T00:16:09Z,-22.913036,-43.18241,7.8,27.2,4.8
2026-04-11T00:16:10Z,-22.913029,-43.182444,8.0,17.0,4.0
2026-04-11T00:16:11Z,-22.913023,-43.182478,8.2,18.7,4.2
2026-04-11T00:16:12Z,-22.913017,-43.182512,8.4,20.4,4.4
2026-04-11T00:16:13Z,-22.913011,-43.182546,8.6,22.1,4.6
2026-04-11T00:16:14Z,-22.913004,-43.18258,8.8,23.8,4.8
2026-04-11T00:16:15Z,-22.912998,-43.182614,9.0,25.5,4.0
2026-04-11T00:16:16Z,-22.912992,-43.182648,9.2,27.2,4.2
2026-04-11T00:16:17Z,-22.912986,-43.182682,9.4,17.0,4.4
2026-04-11T00:16:18Z,-22.912979,-43.182716,7.0,18.7,4.6
2026-04-11T00:16:19Z,-22.912973,-43.18275,7.2,20.4,4.8
2026-04-11T00:16:20Z,-22.912966,-43.182784,7.4,22.1,4.0
2026-04-11T00:16:21Z,-22.91296,-43.182818,7.6,23.8,4.2
2026-04-11T00:16:22Z,-22.912953,-43.182852,7.8,25.5,4.4
2026-04-11T00:16:23Z,-22.912947,-43.182886,8.0,27.2,4.6
2026-04-11T00:16:24Z,-22.912941,-43.18292,8.2,17.0,4.8
2026-04-11T00:16:25Z,-22.912935,-43.182954,8.4,18.7,4.0
2026-04-11T00:16:26Z,-22.912938,-43.182976,8.6,20.4,4.2
2026-04-11T00:16:27Z,-22.912967,-43.182962,8.8,22.1,4.4
2026-04-11T00:16:28Z,-22.912996,-43.182949,9.0,23.8,4.6
2026-04-11T00:16:29Z,-22.913026,-43.182935,9.2,25.5,4.8
2026-04-11T00:16:30Z,-22.913055,-43.182922,9.4,27.2,4.0
2026-04-11T00:16:31Z,-22.913085,-43.182909,7.0,17.0,4.2
2026-04-11T00:16:32Z,-22.913114,-43.182895,7.2,18.7,4.4
2026-04-11T00:16:33Z,-22.913143,-43.182881,7.4,20.4,4.6
2026-04-11T00:16:34Z,-22.913174,-43.18287,7.6,22.1,4.8
2026-04-11T00:16:35Z,-22.913204,-43.182858,7.8,23.8,4.0
2026-04-11T00:16:36Z,-22.913234,-43.182846,8.0,25.5,4.2
2026-04-11T00:16:37Z,-22.913263,-43.182834,8.2,27.2,4.4
2026-04-11T00:16:38Z,-22.913293,-43.182822,8.4,17.0,4.6
2026-04-11T00:16:39Z,-22.913323,-43.18281,8.6,18.7,4.8
2026-04-11T00:16:40Z,-22.913353,-43.182798,8.8,20.4,4.0
2026-04-11T00:16:41Z,-22.913383,-43.182786,9.0,22.1,4.2
2026-04-11T00:16:42Z,-22.913413,-43.182774,9.2,23.8,4.4
2026-04-11T00:16:43Z,-22.913443,-43.182763,9.4,25.5,4.6
2026-04-11T00:16:44Z,-22.913473,-43.182751,7.0,27.2,4.8
2026-04-11T00:16:45Z,-22.913503,-43.182739,7.2,17.0,4.0
2026-04-11T00:16:46Z,-22.913533,-43.182727,7.4,18.7,4.2
2026-04-11T00:16:47Z,-22.913563,-43.182715,7.6,20.4,4.4
2026-04-11T00:16:48Z,-22.913593,-43.182703,7.8,22.1,4.6
2026-04-11T00:16:49Z,-22.913623,-43.182691,8.0,23.8,4.8
2026-04-11T00:16:50Z,-22.913653,-43.182679,8.2,25.5,4.0
2026-04-11T00:16:51Z,-22.913683,-43.182667,8.4,27.2,4.2
2026-04-11T00:16:52Z,-22.913713,-43.182655,8.6,17.0,4.4
2026-04-11T00:16:53Z,-22.913743,-43.182643,8.8,18.7,4.6
2026-04-11T00:16:54Z,-22.913773,-43.182631,9.0,20.4,4.8
2026-04-11T00:16:55Z,-22.913803,-43.182619,9.2,22.1,4.0
2026-04-11T00:16:56Z,-22.913833,-43.182607,9.4,23.8,4.2
2026-04-11T00:16:57Z,-22.913863,-43.182595,7.0,25.5,4.4
2026-04-11T00:16:58Z,-22.913892,-43.182583,7.2,27.2,4.6
2026-04-11T00:16:59Z,-22.913922,-43.182571,7.4,17.0,4.8
2026-04-11T00:17:00Z,-22.913952,-43.182559,7.6,18.7,4.0
2026-04-11T00:17:01Z,-22.913982,-43.182547,7.8,20.4,4.2
2026-04-11T00:17:02Z,-22.914012,-43.182534,8.0,22.1,4.4
2026-04-11T00:17:03Z,-22.914042,-43.182523,8.2,23.8,4.6
2026-04-11T00:17:04Z,-22.914073,-43.182514,8.4,25.5,4.8
2026-04-11T00:17:05Z,-22.914103,-43.182504,8.6,27.2,4.0
2026-04-11T00:17:06Z,-22.914134,-43.182495,8.8,17.0,4.2
2026-04-11T00:17:07Z,-22.914131,-43.182465,9.0,18.7,4.4
2026-04-11T00:17:08Z,-22.914121,-43.182432,9.2,20.4,4.6
2026-04-11T00:17:09Z,-22.914112,-43.182399,9.4,22.1,4.8
2026-04-11T00:17:10Z,-22.914102,-43.182366,7.0,23.8,4.0
2026-04-11T00:17:11Z,-22.914093,-43.182333,7.2,25.5,4.2
2026-04-11T00:17:12Z,-22.914083,-43.1823,7.4,27.2,4.4
2026-04-11T00:17:13Z,-22.914074,-43.182267,7.6,17.0,4.6
2026-04-11T00:17:14Z,-22.914064,-43.182234,7.8,18.7,4.8
2026-04-11T00:17:15Z,-22.914055,-43.182201,8.0,20.4,4.0
2026-04-11T00:17:16Z,-22.914045,-43.182167,8.2,22.1,4.2
2026-04-11T00:17:17Z,-22.914036,-43.182134,8.4,23.8,4.4
2026-04-11T00:17:18Z,-22.914026,-43.182101,8.6,25.5,4.6
2026-04-11T00:17:19Z,-22.914017,-43.182068,8.8,27.2,4.8
2026-04-11T00:17:20Z,-22.914008,-43.182035,9.0,17.0,4.0
2026-04-11T00:17:21Z,-22.913999,-43.182002,9.2,18.7,4.2
2026-04-11T00:17:22Z,-22.91399,-43.181968,9.4,20.4,4.4
2026-04-11T00:17:23Z,-22.913982,-43.181935,7.0,22.1,4.6
2026-04-11T00:17:24Z,-22.913973,-43.181902,7.2,23.8,4.8
2026-04-11T00:17:25Z,-22.913964,-43.181869,7.4,25.5,4.0
2026-04-11T00:17:26Z,-22.913954,-43.181836,7.6,27.2,4.2
2026-04-11T00:17:27Z,-22.913944,-43.181803,7.8,17.0,4.4
2026-04-11T00:17:28Z,-22.913934,-43.18177,8.0,18.7,4.6
2026-04-11T00:17:29Z,-22.913924,-43.181737,8.2,20.4,4.8
2026-04-11T00:17:30Z,-22.913914,-43.181704,8.4,22.1,4.0
2026-04-11T00:17:31Z,-22.913904,-43.181671,8.6,23.8,4.2
2026-04-11T00:17:32Z,-22.913894,-43.181638,8.8,25.5,4.4
2026-04-11T00:17:33Z,-22.913884,-43.181605,9.0,27.2,4.6
2026-04-11T00:17:34Z,-22.913874,-43.181572,9.2,17.0,4.8
2026-04-11T00:17:35Z,-22.913864,-43.18154,9.4,18.7,4.0
2026-04-11T00:17:36Z,-22.913854,-43.181507,7.0,20.4,4.2
2026-04-11T00:17:37Z,-22.913844,-43.181474,7.2,22.1,4.4
2026-04-11T00:17:38Z,-22.913834,-43.181441,7.4,23.8,4.6
2026-04-11T00:17:39Z,-22.913811,-43.181437,7.6,25.5,4.8
2026-04-11T00:17:40Z,-22.913782,-43.181451,7.8,27.2,4.0
2026-04-11T00:17:41Z,-22.913752,-43.181464,8.0,17.0,4.2
2026-04-11T00:17:42Z,-22.913723,-43.181477,8.2,18.7,4.4
2026-04-11T00:17:43Z,-22.913693,-43.18149,8.4,20.4,4.6
2026-04-11T00:17:44Z,-22.913663,-43.181503,8.6,22.1,4.8
2026-04-11T00:17:45Z,-22.913634,-43.181516,8.8,23.8,4.0
2026-04-11T00:17:46Z,-22.913604,-43.181529,9.0,25.5,4.2
2026-04-11T00:17:47Z,-22.913575,-43.181543,9.2,27.2,4.4
2026-04-11T00:17:48Z,-22.913545,-43.181556,9.4,17.0,4.6
2026-04-11T00:17:49Z,-22.913516,-43.181569,7.0,18.7,4.8
2026-04-11T00:17:50Z,-22.913486,-43.181582,7.2,20.4,4.0
2026-04-11T00:17:51Z,-22.913457,-43.181595,7.4,22.1,4.2
2026-04-11T00:17:52Z,-22.913427,-43.181608,7.6,23.8,4.4
2026-04-11T00:17:53Z,-22.913398,-43.181622,7.8,25.5,4.6
2026-04-11T00:17:54Z,-22.913368,-43.181635,8.0,27.2,4.8
2026-04-11T00:17:55Z,-22.913339,-43.181649,8.2,17.0,4.0
2026-04-11T00:17:56Z,-22.91331,-43.181663,8.4,18.7,4.2
2026-04-11T00:17:57Z,-22.913281,-43.181677,8.6,20.4,4.4
2026-04-11T00:17:58Z,-22.913252,-43.181691,8.8,22.1,4.6
2026-04-11T00:17:59Z,-22.913222,-43.181705,9.0,23.8,4.8
2026-04-11T00:18:00Z,-22.913193,-43.181719,9.2,25.5,4.0
2026-04-11T00:18:01Z,-22.913164,-43.181733,9.4,27.2,4.2
2026-04-11T00:18:02Z,-22.913155,-43.181764,7.0,17.0,4.4
2026-04-11T00:18:03Z,-22.913148,-43.181798,7.2,18.7,4.6
2026-04-11T00:18:04Z,-22.913142,-43.181832,7.4,20.4,4.8
2026-04-11T00:18:05Z,-22.913136,-43.181866,7.6,22.1,4.0
2026-04-11T00:18:06Z,-22.91313,-43.1819,7.8,23.8,4.2
2026-04-11T00:18:07Z,-22.913123,-43.181934,8.0,25.5,4.4
2026-04-11T00:18:08Z,-22.913117,-43.181968,8.2,27.2,4.6
2026-04-11T00:18:09Z,-22.913111,-43.182002,8.4,17.0,4.8
2026-04-11T00:18:10Z,-22.913105,-43.182036,8.6,18.7,4.0
2026-04-11T00:18:11Z,-22.913098,-43.18207,8.8,20.4,4.2
2026-04-11T00:18:12Z,-22.913092,-43.182104,9.0,22.1,4.4
2026-04-11T00:18:13Z,-22.913086,-43.182138,9.2,23.8,4.6
2026-04-11T00:18:14Z,-22.913079,-43.182172,9.4,25.5,4.8
2026-04-11T00:18:15Z,-22.913073,-43.182206,7.0,27.2,4.0
2026-04-11T00:18:16Z,-22.913067,-43.18224,7.2,17.0,4.2
2026-04-11T00:18:17Z,-22.913061,-43.182274,7.4,18.7,4.4
2026-04-11T00:18:18Z,-22.913054,-43.182308,7.6,20.4,4.6
2026-04-11T00:18:19Z,-22.913048,-43.182342,7.8,22.1,4.8
2026-04-11T00:18:20Z,-22.913042,-43.182376,8.0,23.8,4.0
2026-04-11T00:18:21Z,-22.913036,-43.18241,8.2,25.5,4.2
2026-04-11T00:18:22Z,-22.913029,-43.182444,8.4,27.2,4.4
2026-04-11T00:18:23Z,-22.913023,-43.182478,8.6,17.0,4.6
2026-04-11T00:18:24Z,-22.913017,-43.182512,8.8,18.7,4.8
2026-04-11T00:18:25Z,-22.913011,-43.182546,9.0,20.4,4.0
2026-04-11T00:18:26Z,-22.913004,-43.18258,9.2,22.1,4.2
2026-04-11T00:18:27Z,-22.912998,-43.182614,9.4,23.8,4.4
2026-04-11T00:18:28Z,-22.912992,-43.182648,7.0,25.5,4.6
2026-04-11T00:18:29Z,-22.912986,-43.182682,7.2,27.2,4.8
2026-04-11T00:18:30Z,-22.912979,-43.182716,7.4,17.0,4.0
2026-04-11T00:18:31Z,-22.912973,-43.18275,7.6,18.7,4.2
2026-04-11T00:18:32Z,-22.912966,-43.182783,7.8,20.4,4.4
2026-04-11T00:18:33Z,-22.91296,-43.182817,8.0,22.1,4.6
2026-04-11T00:18:34Z,-22.912953,-43.182851,8.2,23.8,4.8
2026-04-11T00:18:35Z,-22.912947,-43.182885,8.4,25.5,4.0
2026-04-11T00:18:36Z,-22.912941,-43.182919,8.6,27.2,4.2
2026-04-11T00:18:37Z,-22.912935,-43.182953,8.8,17.0,4.4
2026-04-11T00:18:38Z,-22.912929,-43.182987,9.0,18.7,4.6
2026-04-11T00:18:39Z,-22.912922,-43.183021,9.2,20.4,4.8
2026-04-11T00:18:40Z,-22.912916,-43.183055,9.4,22.1,4.0
2026-04-11T00:18:41Z,-22.91291,-43.183089,7.0,23.8,4.2
2026-04-11T00:18:42Z,-22.912904,-43.183123,7.2,25.5,4.4
2026-04-11T00:18:43Z,-22.912898,-43.183157,7.4,27.2,4.6
2026-04-11T00:18:44Z,-22.912891,-43.183191,7.6,17.0,4.8
2026-04-11T00:18:45Z,-22.912885,-43.183225,7.8,18.7,4.0
2026-04-11T00:18:46Z,-22.912879,-43.183259,8.0,20.4,4.2
2026-04-11T00:18:47Z,-22.912872,-43.183293,8.2,22.1,4.4
2026-04-11T00:18:48Z,-22.912865,-43.183327,8.4,23.8,4.6
2026-04-11T00:18:49Z,-22.912859,-43.183361,8.6,25.5,4.8
2026-04-11T00:18:50Z,-22.912853,-43.183395,8.8,27.2,4.0
2026-04-11T00:18:51Z,-22.912847,-43.183429,9.0,17.0,4.2
2026-04-11T00:18:52Z,-22.91284,-43.183463,9.2,18.7,4.4
2026-04-11T00:18:53Z,-22.912834,-43.183497,9.4,20.4,4.6
2026-04-11T00:18:54Z,-22.912828,-43.183531,7.0,22.1,4.8
2026-04-11T00:18:55Z,-22.912822,-43.183565,7.2,23.8,4.0
2026-04-11T00:18:56Z,-22.912816,-43.183599,7.4,25.5,4.2
2026-04-11T00:18:57Z,-22.91281,-43.183633,7.6,27.2,4.4
2026-04-11T00:18:58Z,-22.912804,-43.183667,7.8,17.0,4.6
2026-04-11T00:18:59Z,-22.912797,-43.183701,8.0,18.7,4.8
2026-04-11T00:19:00Z,-22.912791,-43.183735,8.2,20.4,4.0
2026-04-11T00:19:01Z,-22.912785,-43.183769,8.4,22.1,4.2
2026-04-11T00:19:02Z,-22.912779,-43.183803,8.6,23.8,4.4
2026-04-11T00:19:03Z,-22.912773,-43.183837,8.8,25.5,4.6
2026-04-11T00:19:04Z,-22.912767,-43.183871,9.0,27.2,4.8
2026-04-11T00:19:05Z,-22.912761,-43.183905,9.2,17.0,4.0
2026-04-11T00:19:06Z,-22.912754,-43.183939,9.4,18.7,4.2
2026-04-11T00:19:07Z,-22.912748,-43.183973,7.0,20.4,4.4
2026-04-11T00:19:08Z,-22.912742,-43.184007,7.2,22.1,4.6
2026-04-11T00:19:09Z,-22.912736,-43.184041,7.4,23.8,4.8
2026-04-11T00:19:10Z,-22.91273,-43.184075,7.6,25.5,4.0
2026-04-11T00:19:11Z,-22.912724,-43.184109,7.8,27.2,4.2
2026-04-11T00:19:12Z,-22.912718,-43.184143,8.0,17.0,4.4
2026-04-11T00:19:13Z,-22.912712,-43.184177,8.2,18.7,4.6
2026-04-11T00:19:14Z,-22.912708,-43.184211,8.4,20.4,4.8
2026-04-11T00:19:15Z,-22.912704,-43.184246,8.6,22.1,4.0
2026-04-11T00:19:16Z,-22.9127,-43.18428,8.8,23.8,4.2
2026-04-11T00:19:17Z,-22.912693,-43.184314,9.0,25.5,4.4
2026-04-11T00:19:18Z,-22.912685,-43.184347,9.2,27.2,4.6
2026-04-11T00:19:19Z,-22.912677,-43.184381,9.4,17.0,4.8
2026-04-11T00:19:20Z,-22.912669,-43.184414,7.0,18.7,4.0
2026-04-11T00:19:21Z,-22.912661,-43.184448,7.2,20.4,4.2
2026-04-11T00:19:22Z,-22.912653,-43.184481,7.4,22.1,4.4
2026-04-11T00:19:23Z,-22.912645,-43.184515,7.6,23.8,4.6
2026-04-11T00:19:24Z,-22.912637,-43.184549,7.8,25.5,4.8
2026-04-11T00:19:25Z,-22.91263,-43.184582,8.0,27.2,4.0
2026-04-11T00:19:26Z,-22.912623,-43.184616,8.2,17.0,4.2
2026-04-11T00:19:27Z,-22.912615,-43.18465,8.4,18.7,4.4
2026-04-11T00:19:28Z,-22.912608,-43.184683,8.6,20.4,4.6
2026-04-11T00:19:29Z,-22.912601,-43.184717,8.8,22.1,4.8
2026-04-11T00:19:30Z,-22.912593,-43.184751,9.0,23.8,4.0
2026-04-11T00:19:31Z,-22.912586,-43.184785,9.2,25.5,4.2
2026-04-11T00:19:32Z,-22.91258,-43.184819,9.4,27.2,4.4
2026-04-11T00:19:33Z,-22.912574,-43.184853,7.0,17.0,4.6
2026-04-11T00:19:34Z,-22.912568,-43.184887,7.2,18.7,4.8
2026-04-11T00:19:35Z,-22.912561,-43.184921,7.4,20.4,4.0
2026-04-11T00:19:36Z,-22.912555,-43.184955,7.6,22.1,4.2
2026-04-11T00:19:37Z,-22.912549,-43.184989,7.8,23.8,4.4
2026-04-11T00:19:38Z,-22.912543,-43.185023,8.0,25.5,4.6
2026-04-11T00:19:39Z,-22.912536,-43.185057,8.2,27.2,4.8
2026-04-11T00:19:40Z,-22.91253,-43.18509,8.4,17.0,4.0
2026-04-11T00:19:41Z,-22.912524,-43.185124,8.6,18.7,4.2
2026-04-11T00:19:42Z,-22.912518,-43.185158,8.8,20.4,4.4
2026-04-11T00:19:43Z,-22.912511,-43.185192,9.0,22.1,4.6
2026-04-11T00:19:44Z,-22.912505,-43.185226,9.2,23.8,4.8
2026-04-11T00:19:45Z,-22.912499,-43.18526,9.4,25.5,4.0
2026-04-11T00:19:46Z,-22.912493,-43.185294,7.0,27.2,4.2
2026-04-11T00:19:47Z,-22.912486,-43.185328,7.2,17.0,4.4
2026-04-11T00:19:48Z,-22.91248,-43.185362,7.4,18.7,4.6
2026-04-11T00:19:49Z,-22.912474,-43.185396,7.6,20.4,4.8
2026-04-11T00:19:50Z,-22.912468,-43.18543,7.8,22.1,4.0
2026-04-11T00:19:51Z,-22.912462,-43.185464,8.0,23.8,4.2
2026-04-11T00:19:52Z,-22.912455,-43.185498,8.2,25.5,4.4
2026-04-11T00:19:53Z,-22.912449,-43.185532,8.4,27.2,4.6
2026-04-11T00:19:54Z,-22.912443,-43.185566,8.6,17.0,4.8
2026-04-11T00:19:55Z,-22.912437,-43.1856,8.8,18.7,4.0
2026-04-11T00:19:56Z,-22.91243,-43.185634,9.0,20.4,4.2
2026-04-11T00:19:57Z,-22.912424,-43.185668,9.2,22.1,4.4
2026-04-11T00:19:58Z,-22.912418,-43.185702,9.4,23.8,4.6
2026-04-11T00:19:59Z,-22.912412,-43.185736,7.0,25.5,4.8
2026-04-11T00:20:00Z,-22.912405,-43.18577,7.2,27.2,4.0
2026-04-11T00:20:01Z,-22.912399,-43.185804,7.4,17.0,4.2
2026-04-11T00:20:02Z,-22.912393,-43.185838,7.6,18.7,4.4
2026-04-11T00:20:03Z,-22.912387,-43.185872,7.8,20.4,4.6
2026-04-11T00:20:04Z,-22.912381,-43.185906,8.0,22.1,4.8
2026-04-11T00:20:05Z,-22.912374,-43.18594,8.2,23.8,4.0
2026-04-11T00:20:06Z,-22.912368,-43.185974,8.4,25.5,4.2
2026-04-11T00:20:07Z,-22.912362,-43.186008,8.6,27.2,4.4
2026-04-11T00:20:08Z,-22.912356,-43.186042,8.8,17.0,4.6
2026-04-11T00:20:09Z,-22.912354,-43.186076,9.0,18.7,4.8
2026-04-11T00:20:10Z,-22.912364,-43.186108,9.2,20.4,4.0
2026-04-11T00:20:11Z,-22.912375,-43.186141,9.4,22.1,4.2
2026-04-11T00:20:12Z,-22.912386,-43.186174,7.0,23.8,4.4
2026-04-11T00:20:13Z,-22.912396,-43.186206,7.2,25.5,4.6
2026-04-11T00:20:14Z,-22.912407,-43.186239,7.4,27.2,4.8
2026-04-11T00:20:15Z,-22.912417,-43.186272,7.6,17.0,4.0
2026-04-11T00:20:16Z,-22.912427,-43.186305,7.8,18.7,4.2
2026-04-11T00:20:17Z,-22.912437,-43.186337,8.0,20.4,4.4
2026-04-11T00:20:18Z,-22.912448,-43.18637,8.2,22.1,4.6
2026-04-11T00:20:19Z,-22.912459,-43.186403,8.4,23.8,4.8
2026-04-11T00:20:20Z,-22.91247,-43.186435,8.6,25.5,4.0
2026-04-11T00:20:21Z,-22.912481,-43.186468,8.8,27.2,4.2
2026-04-11T00:20:22Z,-22.912492,-43.1865,9.0,17.0,4.4
2026-04-11T00:20:23Z,-22.912503,-43.186533,9.2,18.7,4.6
2026-04-11T00:20:24Z,-22.912514,-43.186565,9.4,20.4,4.8
2026-04-11T00:20:25Z,-22.912525,-43.186598,7.0,22.1,4.0
2026-04-11T00:20:26Z,-22.912536,-43.18663,7.2,23.8,4.2
2026-04-11T00:20:27Z,-22.912547,-43.186663,7.4,25.5,4.4
2026-04-11T00:20:28Z,-22.912558,-43.186696,7.6,27.2,4.6
2026-04-11T00:20:29Z,-22.912569,-43.186728,7.8,17.0,4.8
2026-04-11T00:20:30Z,-22.91258,-43.186761,8.0,18.7,4.0
2026-04-11T00:20:31Z,-22.912591,-43.186793,8.2,20.4,4.2
2026-04-11T00:20:32Z,-22.912602,-43.186826,8.4,22.1,4.4
2026-04-11T00:20:33Z,-22.912613,-43.186858,8.6,23.8,4.6
2026-04-11T00:20:34Z,-22.912624,-43.186891,8.8,25.5,4.8
2026-04-11T00:20:35Z,-22.912635,-43.186923,9.0,27.2,4.0
2026-04-11T00:20:36Z,-22.912646,-43.186956,9.2,17.0,4.2
2026-04-11T00:20:37Z,-22.912657,-43.186988,9.4,18.7,4.4
2026-04-11T00:20:38Z,-22.912668,-43.187021,7.0,20.4,4.6
2026-04-11T00:20:39Z,-22.912679,-43.187053,7.2,22.1,4.8
2026-04-11T00:20:40Z,-22.91269,-43.187086,7.4,23.8,4.0
2026-04-11T00:20:41Z,-22.912701,-43.187118,7.6,25.5,4.2
2026-04-11T00:20:42Z,-22.912712,-43.187151,7.8,27.2,4.4
2026-04-11T00:20:43Z,-22.912723,-43.187183,8.0,17.0,4.6
2026-04-11T00:20:44Z,-22.912733,-43.187216,8.2,18.7,4.8
2026-04-11T00:20:45Z,-22.912744,-43.187248,8.4,20.4,4.0
2026-04-11T00:20:46Z,-22.912755,-43.187281,8.6,22.1,4.2
2026-04-11T00:20:47Z,-22.912766,-43.187314,8.8,23.8,4.4
2026-04-11T00:20:48Z,-22.912777,-43.187346,9.0,25.5,4.6
2026-04-11T00:20:49Z,-22.912788,-43.187379,9.2,27.2,4.8
2026-04-11T00:20:50Z,-22.912799,-43.187411,9.4,17.0,4.0
2026-04-11T00:20:51Z,-22.91281,-43.187444,7.0,18.7,4.2
2026-04-11T00:20:52Z,-22.912821,-43.187476,7.2,20.4,4.4
2026-04-11T00:20:53Z,-22.912832,-43.187509,7.4,22.1,4.6
2026-04-11T00:20:54Z,-22.912843,-43.187541,7.6,23.8,4.8
2026-04-11T00:20:55Z,-22.912854,-43.187574,7.8,25.5,4.0
2026-04-11T00:20:56Z,-22.912865,-43.187606,8.0,27.2,4.2
