timestamp,lat,lng,altitude_m,speed_kmh,accuracy_m
2026-04-11T01:12:06Z,-22.949906,-43.181707,8.8,17.0,4.2
2026-04-11T01:12:07Z,-22.949936,-43.181696,9.0,18.7,4.4
2026-04-11T01:12:08Z,-22.949966,-43.181685,9.2,20.4,4.6
2026-04-11T01:12:09Z,-22.949996,-43.181674,9.4,22.1,4.8
2026-04-11T01:12:10Z,-22.950027,-43.181663,7.0,23.8,4.0
2026-04-11T01:12:11Z,-22.950057,-43.181653,7.2,25.5,4.2
2026-04-11T01:12:12Z,-22.950087,-43.181642,7.4,27.2,4.4
2026-04-11T01:12:13Z,-22.950117,-43.181631,7.6,17.0,4.6
2026-04-11T01:12:14Z,-22.950148,-43.18162,7.8,18.7,4.8
2026-04-11T01:12:15Z,-22.950178,-43.181609,8.0,20.4,4.0
2026-04-11T01:12:16Z,-22.950208,-43.181598,8.2,22.1,4.2
2026-04-11T01:12:17Z,-22.950238,-43.181587,8.4,23.8,4.4
2026-04-11T01:12:18Z,-22.950269,-43.181576,8.6,25.5,4.6
2026-04-11T01:12:19Z,-22.950299,-43.181565,8.8,27.2,4.8
2026-04-11T01:12:20Z,-22.950329,-43.181554,9.0,17.0,4.0
2026-04-11T01:12:21Z,-22.950359,-43.181541,9.2,18.7,4.2
2026-04-11T01:12:22Z,-22.950388,-43.181529,9.4,20.4,4.4
2026-04-11T01:12:23Z,-22.950418,-43.181516,7.0,22.1,4.6
2026-04-11T01:12:24Z,-22.950447,-43.181502,7.2,23.8,4.8
2026-04-11T01:12:25Z,-22.950476,-43.181486,7.4,25.5,4.0
2026-04-11T01:12:26Z,-22.950504,-43.181471,7.6,27.2,4.2
2026-04-11T01:12:27Z,-22.950533,-43.181455,7.8,17.0,4.4
2026-04-11T01:12:28Z,-22.950561,-43.181439,8.0,18.7,4.6
2026-04-11T01:12:29Z,-22.950588,-43.181422,8.2,20.4,4.8
2026-04-11T01:12:30Z,-22.950615,-43.181403,8.4,22.1,4.0
2026-04-11T01:12:31Z,-22.950642,-43.181384,8.6,23.8,4.2
2026-04-11T01:12:32Z,-22.950669,-43.181365,8.8,25.5,4.4
2026-04-11T01:12:33Z,-22.950695,-43.181346,9.0,27.2,4.6
2026-04-11T01:12:34Z,-22.95072,-43.181324,9.2,17.0,4.8
2026-04-11T01:12:35Z,-22.950745,-43.181303,9.4,18.7,4.0
2026-04-11T01:12:36Z,-22.95077,-43.181282,7.0,20.4,4.2
2026-04-11T01:12:37Z,-22.950795,-43.18126,7.2,22.1,4.4
2026-04-11T01:12:38Z,-22.95082,-43.181239,7.4,23.8,4.6
2026-04-11T01:12:39Z,-22.950846,-43.181218,7.6,25.5,4.8
2026-04-11T01:12:40Z,-22.950869,-43.181194,7.8,27.2,4.0
2026-04-11T01:12:41Z,-22.950892,-43.18117,8.0,17.0,4.2
2026-04-11T01:12:42Z,-22.950915,-43.181146,8.2,18.7,4.4
2026-04-11T01:12:43Z,-22.950938,-43.181122,8.4,20.4,4.6
2026-04-11T01:12:44Z,-22.95096,-43.181098,8.6,22.1,4.8
2026-04-11T01:12:45Z,-22.950981,-43.181071,8.8,23.8,4.0
2026-04-11T01:12:46Z,-22.951002,-43.181045,9.0,25.5,4.2
2026-04-11T01:12:47Z,-22.951023,-43.181019,9.2,27.2,4.4
2026-04-11T01:12:48Z,-22.951042,-43.180992,9.4,17.0,4.6
2026-04-11T01:12:49Z,-22.951058,-43.180961,7.0,18.7,4.8
2026-04-11T01:12:50Z,-22.951071,-43.18093,7.2,20.4,4.0
2026-04-11T01:12:51Z,-22.951084,-43.180898,7.4,22.1,4.2
2026-04-11T01:12:52Z,-22.951093,-43.180865,7.6,23.8,4.4
2026-04-11T01:12:53Z,-22.951103,-43.180832,7.8,25.5,4.6
2026-04-11T01:12:54Z,-22.951108,-43.180798,8.0,27.2,4.8
2026-04-11T01:12:55Z,-22.951112,-43.180764,8.2,17.0,4.0
2026-04-11T01:12:56Z,-22.951114,-43.180729,8.4,18.7,4.2
2026-04-11T01:12:57Z,-22.951112,-43.180695,8.6,20.4,4.4
2026-04-11T01:12:58Z,-22.951109,-43.18066,8.8,22.1,4.6
2026-04-11T01:12:59Z,-22.951103,-43.180626,9.0,23.8,4.8
2026-04-11T01:13:00Z,-22.951096,-43.180592,9.2,25.5,4.0
2026-04-11T01:13:01Z,-22.951087,-43.180559,9.4,27.2,4.2
2026-04-11T01:13:02Z,-22.951078,-43.180526,7.0,17.0,4.4
2026-04-11T01:13:03Z,-22.951069,-43.180493,7.2,18.7,4.6
2026-04-11T01:13:04Z,-22.95106,-43.18046,7.4,20.4,4.8
2026-04-11T01:13:05Z,-22.95105,-43.180427,7.6,22.1,4.0
2026-04-11T01:13:06Z,-22.951041,-43.180393,7.8,23.8,4.2
2026-04-11T01:13:07Z,-22.951031,-43.18036,8.0,25.5,4.4
2026-04-11T01:13:08Z,-22.951021,-43.180327,8.2,27.2,4.6
2026-04-11T01:13:09Z,-22.95101,-43.180295,8.4,17.0,4.8
2026-04-11T01:13:10Z,-22.950998,-43.180263,8.6,18.7,4.0
2026-04-11T01:13:11Z,-22.950986,-43.180231,8.8,20.4,4.2
2026-04-11T01:13:12Z,-22.950974,-43.180199,9.0,22.1,4.4
2026-04-11T01:13:13Z,-22.950963,-43.180166,9.2,23.8,4.6
2026-04-11T01:13:14Z,-22.950952,-43.180134,9.4,25.5,4.8
2026-04-11T01:13:15Z,-22.950941,-43.180102,7.0,27.2,4.0
2026-04-11T01:13:16Z,-22.950929,-43.180069,7.2,17.0,4.2
2026-04-11T01:13:17Z,-22.950918,-43.180037,7.4,18.7,4.4
2026-04-11T01:13:18Z,-22.950907,-43.180004,7.6,20.4,4.6
2026-04-11T01:13:19Z,-22.950895,-43.179972,7.8,22.1,4.8
2026-04-11T01:13:20Z,-22.950884,-43.17994,8.0,23.8,4.0
2026-04-11T01:13:21Z,-22.950873,-43.179907,8.2,25.5,4.2
2026-04-11T01:13:22Z,-22.950861,-43.179875,8.4,27.2,4.4
2026-04-11T01:13:23Z,-22.95085,-43.179843,8.6,17.0,4.6
2026-04-11T01:13:24Z,-22.950839,-43.17981,8.8,18.7,4.8
2026-04-11T01:13:25Z,-22.950827,-43.179778,9.0,20.4,4.0
2026-04-11T01:13:26Z,-22.950814,-43.179746,9.2,22.1,4.2
2026-04-11T01:13:27Z,-22.950801,-43.179715,9.4,23.8,4.4
2026-04-11T01:13:28Z,-22.950788,-43.179683,7.0,25.5,4.6
2026-04-11T01:13:29Z,-22.950776,-43.179651,7.2,27.2,4.8
2026-04-11T01:13:30Z,-22.950764,-43.179619,7.4,17.0,4.0
2026-04-11T01:13:31Z,-22.950753,-43.179586,7.6,18.7,4.2
2026-04-11T01:13:32Z,-22.950743,-43.179554,7.8,20.4,4.4
2026-04-11T01:13:33Z,-22.950732,-43.179521,8.0,22.1,4.6
2026-04-11T01:13:34Z,-22.950721,-43.179488,8.2,23.8,4.8
2026-04-11T01:13:35Z,-22.950711,-43.179456,8.4,25.5,4.0
2026-04-11T01:13:36Z,-22.9507,-43.179423,8.6,27.2,4.2
2026-04-11T01:13:37Z,-22.950689,-43.179391,8.8,17.0,4.4
2026-04-11T01:13:38Z,-22.950678,-43.179358,9.0,18.7,4.6
2026-04-11T01:13:39Z,-22.950668,-43.179325,9.2,20.4,4.8
2026-04-11T01:13:40Z,-22.950657,-43.179293,9.4,22.1,4.0
2026-04-11T01:13:41Z,-22.950646,-43.17926,7.0,23.8,4.2
2026-04-11T01:13:42Z,-22.950636,-43.179228,7.2,25.5,4.4
2026-04-11T01:13:43Z,-22.950625,-43.179195,7.4,27.2,4.6
2026-04-11T01:13:44Z,-22.950614,-43.179162,7.6,17.0,4.8
2026-04-11T01:13:45Z,-22.950603,-43.17913,7.8,18.7,4.0
2026-04-11T01:13:46Z,-22.950593,-43.179097,8.0,20.4,4.2
2026-04-11T01:13:47Z,-22.950582,-43.179064,8.2,22.1,4.4
2026-04-11T01:13:48Z,-22.950571,-43.179032,8.4,23.8,4.6
2026-04-11T01:13:49Z,-22.950561,-43.178999,8.6,25.5,4.8
2026-04-11T01:13:50Z,-22.95055,-43.178967,8.8,27.2,4.0
2026-04-11T01:13:51Z,-22.950539,-43.178934,9.0,17.0,4.2
2026-04-11T01:13:52Z,-22.950528,-43.178901,9.2,18.7,4.4
2026-04-11T01:13:53Z,-22.950517,-43.178869,9.4,20.4,4.6
2026-04-11T01:13:54Z,-22.950507,-43.178836,7.0,22.1,4.8
2026-04-11T01:13:55Z,-22.950497,-43.178803,7.2,23.8,4.0
2026-04-11T01:13:56Z,-22.950487,-43.17877,7.4,25.5,4.2
2026-04-11T01:13:57Z,-22.950478,-43.178737,7.6,27.2,4.4
2026-04-11T01:13:58Z,-22.950468,-43.178704,7.8,17.0,4.6
2026-04-11T01:13:59Z,-22.950459,-43.178671,8.0,18.7,4.8
2026-04-11T01:14:00Z,-22.950449,-43.178638,8.2,20.4,4.0
2026-04-11T01:14:01Z,-22.95044,-43.178605,8.4,22.1,4.2
2026-04-11T01:14:02Z,-22.950431,-43.178572,8.6,23.8,4.4
2026-04-11T01:14:03Z,-22.950421,-43.178539,8.8,25.5,4.6
2026-04-11T01:14:04Z,-22.950412,-43.178506,9.0,27.2,4.8
2026-04-11T01:14:05Z,-22.950402,-43.178473,9.2,17.0,4.0
2026-04-11T01:14:06Z,-22.950393,-43.17844,9.4,18.7,4.2
2026-04-11T01:14:07Z,-22.950383,-43.178407,7.0,20.4,4.4
2026-04-11T01:14:08Z,-22.950374,-43.178374,7.2,22.1,4.6
2026-04-11T01:14:09Z,-22.950364,-43.17834,7.4,23.8,4.8
2026-04-11T01:14:10Z,-22.950355,-43.178307,7.6,25.5,4.0
2026-04-11T01:14:11Z,-22.950346,-43.178274,7.8,27.2,4.2
2026-04-11T01:14:12Z,-22.950332,-43.178243,8.0,17.0,4.4
2026-04-11T01:14:13Z,-22.950315,-43.178214,8.2,18.7,4.6
2026-04-11T01:14:14Z,-22.950297,-43.178186,8.4,20.4,4.8
2026-04-11T01:14:15Z,-22.950276,-43.178159,8.6,22.1,4.0
2026-04-11T01:14:16Z,-22.950254,-43.178134,8.8,23.8,4.2
2026-04-11T01:14:17Z,-22.950232,-43.17811,9.0,25.5,4.4
2026-04-11T01:14:18Z,-22.950208,-43.178086,9.2,27.2,4.6
2026-04-11T01:14:19Z,-22.950184,-43.178063,9.4,17.0,4.8
2026-04-11T01:14:20Z,-22.95016,-43.178041,7.0,18.7,4.0
2026-04-11T01:14:21Z,-22.950134,-43.17802,7.2,20.4,4.2
2026-04-11T01:14:22Z,-22.950107,-43.178003,7.4,22.1,4.4
2026-04-11T01:14:23Z,-22.950075,-43.178002,7.6,23.8,4.6
2026-04-11T01:14:24Z,-22.950043,-43.178,7.8,25.5,4.8
2026-04-11T01:14:25Z,-22.950011,-43.177998,8.0,27.2,4.0
2026-04-11T01:14:26Z,-22.94998,-43.177997,8.2,17.0,4.2
2026-04-11T01:14:27Z,-22.949948,-43.177999,8.4,18.7,4.4
2026-04-11T01:14:28Z,-22.949916,-43.178005,8.6,20.4,4.6
2026-04-11T01:14:29Z,-22.949887,-43.178017,8.8,22.1,4.8
2026-04-11T01:14:30Z,-22.949858,-43.178032,9.0,23.8,4.0
2026-04-11T01:14:31Z,-22.949831,-43.178051,9.2,25.5,4.2
2026-04-11T01:14:32Z,-22.949805,-43.178071,9.4,27.2,4.4
2026-04-11T01:14:33Z,-22.94978,-43.178092,7.0,17.0,4.6
2026-04-11T01:14:34Z,-22.949755,-43.178113,7.2,18.7,4.8
2026-04-11T01:14:35Z,-22.94973,-43.178135,7.4,20.4,4.0
2026-04-11T01:14:36Z,-22.949707,-43.178159,7.6,22.1,4.2
2026-04-11T01:14:37Z,-22.949683,-43.178182,7.8,23.8,4.4
2026-04-11T01:14:38Z,-22.94966,-43.178206,8.0,25.5,4.6
2026-04-11T01:14:39Z,-22.949637,-43.178229,8.2,27.2,4.8
2026-04-11T01:14:40Z,-22.949616,-43.178256,8.4,17.0,4.0
2026-04-11T01:14:41Z,-22.949596,-43.178283,8.6,18.7,4.2
2026-04-11T01:14:42Z,-22.949576,-43.17831,8.8,20.4,4.4
2026-04-11T01:14:43Z,-22.949556,-43.178337,9.0,22.1,4.6
2026-04-11T01:14:44Z,-22.949537,-43.178364,9.2,23.8,4.8
2026-04-11T01:14:45Z,-22.949517,-43.178391,9.4,25.5,4.0
2026-04-11T01:14:46Z,-22.949497,-43.178419,7.0,27.2,4.2
2026-04-11T01:14:47Z,-22.949481,-43.178448,7.2,17.0,4.4
2026-04-11T01:14:48Z,-22.949476,-43.178482,7.4,18.7,4.6
2026-04-11T01:14:49Z,-22.94947,-43.178516,7.6,20.4,4.8
2026-04-11T01:14:50Z,-22.949464,-43.17855,7.8,22.1,4.0
2026-04-11T01:14:51Z,-22.949462,-43.178584,8.0,23.8,4.2
2026-04-11T01:14:52Z,-22.949459,-43.178619,8.2,25.5,4.4
2026-04-11T01:14:53Z,-22.949457,-43.178654,8.4,27.2,4.6
2026-04-11T01:14:54Z,-22.949456,-43.178688,8.6,17.0,4.8
2026-04-11T01:14:55Z,-22.949456,-43.178723,8.8,18.7,4.0
2026-04-11T01:14:56Z,-22.949456,-43.178757,9.0,20.4,4.2
2026-04-11T01:14:57Z,-22.949455,-43.178792,9.2,22.1,4.4
2026-04-11T01:14:58Z,-22.949455,-43.178827,9.4,23.8,4.6
2026-04-11T01:14:59Z,-22.949455,-43.178861,7.0,25.5,4.8
2026-04-11T01:15:00Z,-22.949455,-43.178896,7.2,27.2,4.0
2026-04-11T01:15:01Z,-22.949456,-43.17893,7.4,17.0,4.2
2026-04-11T01:15:02Z,-22.949457,-43.178965,7.6,18.7,4.4
2026-04-11T01:15:03Z,-22.949458,-43.179,7.8,20.4,4.6
2026-04-11T01:15:04Z,-22.949458,-43.179034,8.0,22.1,4.8
2026-04-11T01:15:05Z,-22.949459,-43.179069,8.2,23.8,4.0
2026-04-11T01:15:06Z,-22.94946,-43.179104,8.4,25.5,4.2
2026-04-11T01:15:07Z,-22.949461,-43.179138,8.6,27.2,4.4
2026-04-11T01:15:08Z,-22.949462,-43.179173,8.8,17.0,4.6
2026-04-11T01:15:09Z,-22.949463,-43.179207,9.0,18.7,4.8
2026-04-11T01:15:10Z,-22.949463,-43.179242,9.2,20.4,4.0
2026-04-11T01:15:11Z,-22.949464,-43.179277,9.4,22.1,4.2
2026-04-11T01:15:12Z,-22.949465,-43.179311,7.0,23.8,4.4
2026-04-11T01:15:13Z,-22.949466,-43.179346,7.2,25.5,4.6
2026-04-11T01:15:14Z,-22.949467,-43.17938,7.4,27.2,4.8
2026-04-11T01:15:15Z,-22.949468,-43.179415,7.6,17.0,4.0
2026-04-11T01:15:16Z,-22.949468,-43.17945,7.8,18.7,4.2
2026-04-11T01:15:17Z,-22.949469,-43.179484,8.0,20.4,4.4
2026-04-11T01:15:18Z,-22.94947,-43.179519,8.2,22.1,4.6
2026-04-11T01:15:19Z,-22.949471,-43.179554,8.4,23.8,4.8
2026-04-11T01:15:20Z,-22.949476,-43.179588,8.6,25.5,4.0
2026-04-11T01:15:21Z,-22.94948,-43.179622,8.8,27.2,4.2
2026-04-11T01:15:22Z,-22.949485,-43.179656,9.0,17.0,4.4
2026-04-11T01:15:23Z,-22.94949,-43.179691,9.2,18.7,4.6
2026-04-11T01:15:24Z,-22.949494,-43.179725,9.4,20.4,4.8
2026-04-11T01:15:25Z,-22.949499,-43.179759,7.0,22.1,4.0
2026-04-11T01:15:26Z,-22.949504,-43.179793,7.2,23.8,4.2
2026-04-11T01:15:27Z,-22.949508,-43.179828,7.4,25.5,4.4
2026-04-11T01:15:28Z,-22.949513,-43.179862,7.6,27.2,4.6
2026-04-11T01:15:29Z,-22.949521,-43.179895,7.8,17.0,4.8
2026-04-11T01:15:30Z,-22.949533,-43.179927,8.0,18.7,4.0
2026-04-11T01:15:31Z,-22.949545,-43.179959,8.2,20.4,4.2
2026-04-11T01:15:32Z,-22.949561,-43.179989,8.4,22.1,4.4
2026-04-11T01:15:33Z,-22.949583,-43.180014,8.6,23.8,4.6
2026-04-11T01:15:34Z,-22.949604,-43.18004,8.8,25.5,4.8
2026-04-11T01:15:35Z,-22.949625,-43.180066,9.0,27.2,4.0
2026-04-11T01:15:36Z,-22.949653,-43.180082,9.2,17.0,4.2
2026-04-11T01:15:37Z,-22.949682,-43.180097,9.4,18.7,4.4
2026-04-11T01:15:38Z,-22.949711,-43.180109,7.0,20.4,4.6
2026-04-11T01:15:39Z,-22.949743,-43.180113,7.2,22.1,4.8
2026-04-11T01:15:40Z,-22.949775,-43.180118,7.4,23.8,4.0
2026-04-11T01:15:41Z,-22.949806,-43.180122,7.6,25.5,4.2
2026-04-11T01:15:42Z,-22.949838,-43.180122,7.8,27.2,4.4
2026-04-11T01:15:43Z,-22.94987,-43.18012,8.0,17.0,4.6
2026-04-11T01:15:44Z,-22.949902,-43.180119,8.2,18.7,4.8
2026-04-11T01:15:45Z,-22.949934,-43.180118,8.4,20.4,4.0
2026-04-11T01:15:46Z,-22.949966,-43.180116,8.6,22.1,4.2
2026-04-11T01:15:47Z,-22.949997,-43.180115,8.8,23.8,4.4
2026-04-11T01:15:48Z,-22.950029,-43.180114,9.0,25.5,4.6
2026-04-11T01:15:49Z,-22.950061,-43.180114,9.2,27.2,4.8
2026-04-11T01:15:50Z,-22.950093,-43.180114,9.4,17.0,4.0
2026-04-11T01:15:51Z,-22.950125,-43.180114,7.0,18.7,4.2
2026-04-11T01:15:52Z,-22.950157,-43.180114,7.2,20.4,4.4
2026-04-11T01:15:53Z,-22.950189,-43.180115,7.4,22.1,4.6
2026-04-11T01:15:54Z,-22.950221,-43.180116,7.6,23.8,4.8
2026-04-11T01:15:55Z,-22.950253,-43.180116,7.8,25.5,4.0
2026-04-11T01:15:56Z,-22.950284,-43.180117,8.0,27.2,4.2
